second,Volt1,Volt2,Volt3
-31.87600E-03,+561.64101E-03,-818.99338E-03,+897.84250E-03
-31.82400E-03,+561.64101E-03,-818.99338E-03,+898.10381E-03
-31.77200E-03,+561.64101E-03,-818.99338E-03,+898.32492E-03
-31.72000E-03,+561.64101E-03,-818.99338E-03,+898.68170E-03
-31.66800E-03,+561.64101E-03,-820.24966E-03,+899.16411E-03
-31.61600E-03,+561.64101E-03,-820.60143E-03,+899.55608E-03
-31.56400E-03,+561.64101E-03,-820.24966E-03,+899.86261E-03
-31.51200E-03,+561.64101E-03,-821.50594E-03,+900.11386E-03
-31.46000E-03,+561.64101E-03,-821.50594E-03,+900.44050E-03
-31.40800E-03,+561.64101E-03,-821.50594E-03,+900.77718E-03
-31.35600E-03,+561.64101E-03,-821.50594E-03,+901.37014E-03
-31.30400E-03,+561.64101E-03,-822.76222E-03,+901.78723E-03
-31.25200E-03,+561.64101E-03,-822.76222E-03,+902.01839E-03
-31.20000E-03,+561.64101E-03,-824.01850E-03,+902.12391E-03
-31.14800E-03,+561.64101E-03,-824.01850E-03,+902.50080E-03
-31.09600E-03,+561.64101E-03,-825.27479E-03,+902.92291E-03
-31.04400E-03,+561.64101E-03,-825.87779E-03,+903.06864E-03
-30.99200E-03,+561.64101E-03,-825.27479E-03,+903.55105E-03
-30.94000E-03,+561.64101E-03,-825.52606E-03,+904.00833E-03
-30.88800E-03,+561.64101E-03,-826.58133E-03,+904.13899E-03
-30.83600E-03,+561.64101E-03,-827.78735E-03,+904.25959E-03
-30.78400E-03,+561.64101E-03,-829.04363E-03,+904.60130E-03
-30.73200E-03,+561.64101E-03,-829.04363E-03,+905.02844E-03
-30.68000E-03,+561.64101E-03,-829.04363E-03,+905.31487E-03
-30.62800E-03,+561.64101E-03,-829.04363E-03,+905.67165E-03
-30.57600E-03,+561.64101E-03,-830.29991E-03,+906.01838E-03
-30.52400E-03,+561.64101E-03,-830.29991E-03,+906.38522E-03
-30.47200E-03,+561.64101E-03,-831.55619E-03,+906.49075E-03
-30.42000E-03,+561.64101E-03,-832.05869E-03,+906.84753E-03
-30.36800E-03,+561.64101E-03,-831.55619E-03,+907.40029E-03
-30.31600E-03,+561.64101E-03,-831.90797E-03,+907.77718E-03
-30.26400E-03,+561.64101E-03,-832.81247E-03,+908.04351E-03
-30.21200E-03,+561.64101E-03,-834.01852E-03,+908.15406E-03
-30.16000E-03,+561.64101E-03,-833.81751E-03,+908.38020E-03
-30.10800E-03,+561.64101E-03,-834.06876E-03,+908.78220E-03
-30.05600E-03,+561.64101E-03,-835.32504E-03,+909.21939E-03
-30.00400E-03,+561.64101E-03,-835.32504E-03,+909.66160E-03
-29.95200E-03,+561.64101E-03,-835.32504E-03,+909.93296E-03
-29.90000E-03,+561.64101E-03,-835.32504E-03,+910.16411E-03
-29.84800E-03,+561.64101E-03,-835.32504E-03,+910.52090E-03
-29.79600E-03,+561.64101E-03,-835.32504E-03,+910.79225E-03
-29.74400E-03,+561.64101E-03,-835.32504E-03,+911.23447E-03
-29.69200E-03,+561.64101E-03,-835.32504E-03,+911.59125E-03
-29.64000E-03,+561.64101E-03,-836.58132E-03,+911.82241E-03
-29.58800E-03,+561.64101E-03,-837.83760E-03,+912.05356E-03
-29.53600E-03,+561.64101E-03,-837.83760E-03,+912.29979E-03
-29.48400E-03,+561.64101E-03,-837.83760E-03,+912.51587E-03
-29.43200E-03,+561.64101E-03,-837.83760E-03,+912.80230E-03
-29.38000E-03,+561.64101E-03,-839.09388E-03,+913.17919E-03
-29.32800E-03,+561.64101E-03,-839.09388E-03,+913.46060E-03
-29.27600E-03,+561.64101E-03,-839.09388E-03,+913.93296E-03
-29.22400E-03,+561.64101E-03,-839.09388E-03,+914.05859E-03
-29.17200E-03,+561.64101E-03,-839.09388E-03,+914.30984E-03
-29.12000E-03,+561.64101E-03,-840.35016E-03,+914.38522E-03
-29.06800E-03,+561.64101E-03,-840.35016E-03,+914.61638E-03
-29.01600E-03,+561.64101E-03,-840.35016E-03,+915.09879E-03
-28.96400E-03,+561.64101E-03,-840.35016E-03,+915.45557E-03
-28.91200E-03,+561.64101E-03,-840.35016E-03,+915.81738E-03
-28.86000E-03,+561.64101E-03,-841.60644E-03,+916.04351E-03
-28.80800E-03,+561.64101E-03,-841.60644E-03,+916.19426E-03
-28.75600E-03,+561.64101E-03,-842.20948E-03,+916.50582E-03
-28.70400E-03,+561.64101E-03,-842.86273E-03,+916.82240E-03
-28.65200E-03,+561.64101E-03,-843.91798E-03,+917.09376E-03
-28.60000E-03,+561.64101E-03,-842.86273E-03,+917.57617E-03
-28.54800E-03,+561.64101E-03,-843.91802E-03,+917.80733E-03
-28.49600E-03,+561.64101E-03,-845.37529E-03,+918.03849E-03
-28.44400E-03,+561.64101E-03,-845.37529E-03,+918.26964E-03
-28.39200E-03,+561.64101E-03,-846.63157E-03,+918.45557E-03
-28.34000E-03,+561.64101E-03,-846.38030E-03,+918.63145E-03
-28.28800E-03,+561.64101E-03,-846.63157E-03,+918.96311E-03
-28.23600E-03,+561.64101E-03,-846.63157E-03,+919.31989E-03
-28.18400E-03,+561.64101E-03,-847.88785E-03,+919.64150E-03
-28.13200E-03,+561.64101E-03,-847.88785E-03,+919.85256E-03
-28.08000E-03,+561.64101E-03,-848.39038E-03,+920.13899E-03
-28.02800E-03,+561.64101E-03,-849.14413E-03,+920.46562E-03
-27.97600E-03,+561.64101E-03,-850.40041E-03,+920.60130E-03
-27.92400E-03,+561.64101E-03,-850.40041E-03,+920.95808E-03
-27.87200E-03,+561.64101E-03,-850.40041E-03,+921.18924E-03
-27.82000E-03,+561.64101E-03,-850.40041E-03,+921.49577E-03
-27.76800E-03,+561.64101E-03,-851.65669E-03,+921.70683E-03
-27.71600E-03,+561.64101E-03,-851.65669E-03,+922.00834E-03
-27.66400E-03,+561.64101E-03,-851.65669E-03,+922.22441E-03
-27.61200E-03,+561.64101E-03,-851.65669E-03,+922.34502E-03
-27.56000E-03,+561.64101E-03,-852.66174E-03,+922.57618E-03
-27.50800E-03,+561.64101E-03,-852.91298E-03,+922.72693E-03
-27.45600E-03,+561.64101E-03,-852.91298E-03,+922.91286E-03
-27.40400E-03,+561.64101E-03,-852.91298E-03,+923.18422E-03
-27.35200E-03,+561.64101E-03,-854.16926E-03,+923.52090E-03
-27.30000E-03,+561.64101E-03,-854.16926E-03,+923.85758E-03
-27.24800E-03,+561.64101E-03,-855.22455E-03,+924.08874E-03
-27.19600E-03,+561.64101E-03,-854.16926E-03,+924.19427E-03
-27.14400E-03,+561.64101E-03,-854.16926E-03,+924.42542E-03
-27.09200E-03,+561.64101E-03,-855.42554E-03,+924.48572E-03
-27.04000E-03,+561.64101E-03,-855.42554E-03,+924.76210E-03
-26.98800E-03,+561.64101E-03,-855.42554E-03,+924.99326E-03
-26.93600E-03,+561.64101E-03,-855.42554E-03,+925.35004E-03
-26.88400E-03,+561.64101E-03,-856.33008E-03,+925.67165E-03
-26.83200E-03,+561.64101E-03,-856.68182E-03,+925.81236E-03
-26.78000E-03,+561.64101E-03,-856.68182E-03,+926.04351E-03
-26.72800E-03,+561.64101E-03,-856.68182E-03,+926.14904E-03
-26.67600E-03,+561.64101E-03,-857.93810E-03,+926.37014E-03
-26.62400E-03,+561.64101E-03,-857.83762E-03,+926.49577E-03
-26.57200E-03,+561.64101E-03,-857.93810E-03,+926.59125E-03
-26.52000E-03,+561.64101E-03,-858.44060E-03,+926.87266E-03
-26.46800E-03,+561.64101E-03,-859.19438E-03,+927.17919E-03
-26.41600E-03,+561.64101E-03,-858.84261E-03,+927.53597E-03
-26.36400E-03,+561.64101E-03,-859.19438E-03,+927.65658E-03
-26.31200E-03,+561.64101E-03,-859.19438E-03,+927.87768E-03
-26.26000E-03,+561.64101E-03,-859.19438E-03,+928.22944E-03
-26.20800E-03,+561.64101E-03,-859.99842E-03,+928.25457E-03
-26.15600E-03,+561.64101E-03,-859.19438E-03,+928.50582E-03
-26.10400E-03,+561.64101E-03,-860.45066E-03,+928.71688E-03
-26.05200E-03,+561.64101E-03,-860.24964E-03,+928.88271E-03
-26.00000E-03,+561.64101E-03,-860.45066E-03,+929.13396E-03
-25.94800E-03,+561.64101E-03,-861.70695E-03,+929.49075E-03
-25.89600E-03,+561.64101E-03,-861.30495E-03,+929.72190E-03
-25.84400E-03,+561.64101E-03,-861.10395E-03,+929.89276E-03
-25.79200E-03,+561.64101E-03,-861.70695E-03,+930.01336E-03
-25.74000E-03,+561.64101E-03,-862.96323E-03,+930.16411E-03
-25.68800E-03,+561.64101E-03,-862.96323E-03,+930.26964E-03
-25.63600E-03,+561.64101E-03,-862.96323E-03,+930.39024E-03
-25.58400E-03,+561.64101E-03,-862.61149E-03,+930.51587E-03
-25.53200E-03,+561.64101E-03,-861.70695E-03,+930.71185E-03
-25.48000E-03,+561.64101E-03,-862.96323E-03,+930.99326E-03
-25.42800E-03,+561.64101E-03,-864.21951E-03,+931.17417E-03
-25.37600E-03,+561.64101E-03,-864.21951E-03,+931.39527E-03
-25.32400E-03,+561.64101E-03,-864.21951E-03,+931.63648E-03
-25.27200E-03,+561.64101E-03,-864.87281E-03,+931.86763E-03
-25.22000E-03,+561.64101E-03,-864.21951E-03,+931.97316E-03
-25.16800E-03,+561.64101E-03,-864.92301E-03,+932.02341E-03
-25.11600E-03,+561.64101E-03,-865.47579E-03,+932.14904E-03
-25.06400E-03,+561.64101E-03,-866.58130E-03,+932.27467E-03
-25.01200E-03,+561.64101E-03,-866.68184E-03,+932.39527E-03
-24.96000E-03,+561.64101E-03,-867.73712E-03,+932.52592E-03
-24.90800E-03,+561.64101E-03,-867.98835E-03,+932.60633E-03
-24.85600E-03,+561.64101E-03,-867.98835E-03,+932.77718E-03
-24.80400E-03,+561.64101E-03,-867.98835E-03,+932.85758E-03
-24.75200E-03,+561.64101E-03,-868.18938E-03,+933.04854E-03
-24.70000E-03,+561.64101E-03,-870.50090E-03,+933.15406E-03
-24.64800E-03,+561.64101E-03,-869.24463E-03,+933.53095E-03
-24.59600E-03,+561.64101E-03,-868.39034E-03,+933.65658E-03
-24.54400E-03,+561.64101E-03,-869.89792E-03,+933.78220E-03
-24.49200E-03,+561.64101E-03,-870.95320E-03,+933.82743E-03
-24.44000E-03,+561.64101E-03,-871.75720E-03,+933.93296E-03
-24.38800E-03,+561.64101E-03,-870.55119E-03,+934.03346E-03
-24.33600E-03,+561.64101E-03,-873.96829E-03,+934.15909E-03
-24.28400E-03,+561.64101E-03,-874.26976E-03,+934.37517E-03
-24.23200E-03,+561.64101E-03,-874.26976E-03,+934.48070E-03
-24.18000E-03,+561.64101E-03,-873.01348E-03,+934.53597E-03
-24.12800E-03,+561.64101E-03,-873.01348E-03,+934.78723E-03
-24.07600E-03,+561.64101E-03,-872.91296E-03,+934.91286E-03
-24.02400E-03,+561.64101E-03,-873.01348E-03,+935.14402E-03
-23.97200E-03,+561.64101E-03,-874.26976E-03,+935.13396E-03
-23.92000E-03,+561.64101E-03,-874.77225E-03,+935.16411E-03
-23.86800E-03,+561.64101E-03,-874.82254E-03,+935.41537E-03
-23.81600E-03,+561.64101E-03,-875.52604E-03,+935.66663E-03
-23.76400E-03,+561.64101E-03,-875.67682E-03,+935.68170E-03
-23.71200E-03,+561.64101E-03,-875.57627E-03,+935.79728E-03
-23.66000E-03,+561.64101E-03,-875.52604E-03,+935.94301E-03
-23.60800E-03,+561.64101E-03,-876.78232E-03,+936.04351E-03
-23.55600E-03,+561.64101E-03,-877.38536E-03,+936.10381E-03
-23.50400E-03,+561.64101E-03,-876.78232E-03,+936.16914E-03
-23.45200E-03,+561.64101E-03,-876.78232E-03,+936.29477E-03
-23.40000E-03,+561.64101E-03,-878.03860E-03,+936.29477E-03
-23.34800E-03,+561.64101E-03,-877.83762E-03,+936.31486E-03
-23.29600E-03,+561.64101E-03,-878.03860E-03,+936.46059E-03
-23.24400E-03,+561.64101E-03,-878.03860E-03,+936.54602E-03
-23.19200E-03,+561.64101E-03,-879.29489E-03,+936.59125E-03
-23.14000E-03,+561.64101E-03,-879.29489E-03,+936.57115E-03
-23.08800E-03,+561.64101E-03,-879.29489E-03,+936.80231E-03
-23.03600E-03,+561.64101E-03,-879.44562E-03,+936.92291E-03
-22.98400E-03,+561.64101E-03,-880.55117E-03,+936.92291E-03
-22.93200E-03,+561.64101E-03,-879.99842E-03,+937.17416E-03
-22.88000E-03,+561.64101E-03,-880.04863E-03,+937.35004E-03
-22.82800E-03,+561.64101E-03,-880.55117E-03,+937.20432E-03
-22.77600E-03,+561.64101E-03,-880.55117E-03,+937.41537E-03
-22.72400E-03,+561.64101E-03,-881.80745E-03,+937.55105E-03
-22.67200E-03,+561.64101E-03,-881.50596E-03,+937.64653E-03
-22.62000E-03,+561.64101E-03,-881.80745E-03,+937.67668E-03
-22.56800E-03,+561.64101E-03,-883.06373E-03,+937.80230E-03
-22.51600E-03,+561.64101E-03,-882.71195E-03,+937.83748E-03
-22.46400E-03,+561.64101E-03,-881.80745E-03,+937.81738E-03
-22.41200E-03,+561.64101E-03,-883.01350E-03,+938.05858E-03
-22.36000E-03,+561.64101E-03,-883.06373E-03,+938.05356E-03
-22.30800E-03,+561.64101E-03,-883.06373E-03,+938.05356E-03
-22.25600E-03,+561.64101E-03,-883.06373E-03,+938.17919E-03
-22.20400E-03,+561.64101E-03,-883.06373E-03,+938.30482E-03
-22.15200E-03,+561.64101E-03,-883.26476E-03,+938.32492E-03
-22.10000E-03,+561.64101E-03,-884.32001E-03,+938.43044E-03
-22.04800E-03,+561.64101E-03,-884.52099E-03,+938.43044E-03
-21.99600E-03,+561.64101E-03,-884.32001E-03,+938.43044E-03
-21.94400E-03,+561.64101E-03,-886.17929E-03,+938.55607E-03
-21.89200E-03,+561.64101E-03,-885.12401E-03,+938.55607E-03
-21.84000E-03,+561.64101E-03,-884.57129E-03,+938.55607E-03
-21.78800E-03,+561.64101E-03,-885.62657E-03,+938.68170E-03
-21.73600E-03,+561.64101E-03,-886.83257E-03,+938.68170E-03
-21.68400E-03,+561.64101E-03,-885.57629E-03,+938.77216E-03
-21.63200E-03,+561.64101E-03,-886.27983E-03,+938.80733E-03
-21.58000E-03,+561.64101E-03,-886.83257E-03,+938.93296E-03
-21.52800E-03,+561.64101E-03,-886.83257E-03,+938.83748E-03
-21.47600E-03,+561.64101E-03,-886.83257E-03,+938.92290E-03
-21.42400E-03,+561.64101E-03,-886.83257E-03,+938.93296E-03
-21.37200E-03,+561.64101E-03,-888.39034E-03,+938.99829E-03
-21.32000E-03,+561.64101E-03,-889.34514E-03,+938.93296E-03
-21.26800E-03,+561.64101E-03,-889.89792E-03,+939.12893E-03
-21.21600E-03,+561.64101E-03,-890.60142E-03,+939.00331E-03
-21.16400E-03,+561.64101E-03,-889.49591E-03,+938.94803E-03
-21.11200E-03,+561.64101E-03,-890.60142E-03,+939.06361E-03
-21.06000E-03,+561.64101E-03,-890.60142E-03,+939.18421E-03
-21.00800E-03,+561.64101E-03,-891.05366E-03,+939.05859E-03
-20.95600E-03,+561.64101E-03,-891.25466E-03,+939.12391E-03
-20.90400E-03,+561.64101E-03,-892.25973E-03,+939.05859E-03
-20.85200E-03,+561.64101E-03,-891.85770E-03,+939.05859E-03
-20.80000E-03,+561.64101E-03,-893.11398E-03,+939.05859E-03
-20.74800E-03,+561.64101E-03,-893.11398E-03,+938.95306E-03
-20.69600E-03,+561.64101E-03,-893.11398E-03,+939.09878E-03
-20.64400E-03,+561.64101E-03,-893.11398E-03,+939.12391E-03
-20.59200E-03,+561.64101E-03,-894.37026E-03,+939.05859E-03
-20.54000E-03,+561.64101E-03,-894.37026E-03,+939.05859E-03
-20.48800E-03,+561.64101E-03,-894.31999E-03,+939.05859E-03
-20.43600E-03,+561.64101E-03,-893.11398E-03,+939.18421E-03
-20.38400E-03,+561.64101E-03,-893.11398E-03,+939.05859E-03
-20.33200E-03,+561.64101E-03,-894.37026E-03,+938.86260E-03
-20.28000E-03,+561.64101E-03,-894.87280E-03,+939.00833E-03
-20.22800E-03,+561.64101E-03,-895.32501E-03,+938.93296E-03
-20.17600E-03,+561.64101E-03,-895.62654E-03,+939.05859E-03
-20.12400E-03,+561.64101E-03,-895.62654E-03,+938.93296E-03
-20.07200E-03,+561.64101E-03,-895.62654E-03,+938.90281E-03
-20.02000E-03,+561.64101E-03,-895.62654E-03,+938.85758E-03
-19.96800E-03,+561.64101E-03,-896.17933E-03,+938.93296E-03
-19.91600E-03,+561.64101E-03,-896.88283E-03,+938.80733E-03
-19.86400E-03,+561.64101E-03,-897.03360E-03,+938.80733E-03
-19.81200E-03,+561.64101E-03,-896.88283E-03,+938.80231E-03
-19.76000E-03,+561.64101E-03,-898.13911E-03,+938.68170E-03
-19.70800E-03,+561.64101E-03,-897.68687E-03,+938.68170E-03
-19.65600E-03,+561.64101E-03,-896.88283E-03,+938.80733E-03
-19.60400E-03,+561.64101E-03,-896.88283E-03,+938.76713E-03
-19.55200E-03,+561.64101E-03,-896.88283E-03,+938.78723E-03
-19.50000E-03,+561.64101E-03,-896.88283E-03,+938.55607E-03
-19.44800E-03,+561.64101E-03,-897.93812E-03,+938.55607E-03
-19.39600E-03,+561.64101E-03,-898.99340E-03,+938.51587E-03
-19.34400E-03,+561.64101E-03,-898.13911E-03,+938.43044E-03
-19.29200E-03,+561.64101E-03,-898.13911E-03,+938.30482E-03
-19.24000E-03,+561.64101E-03,-898.13911E-03,+938.30482E-03
-19.18800E-03,+561.64101E-03,-898.13911E-03,+938.30482E-03
-19.13600E-03,+561.64101E-03,-898.13911E-03,+938.30482E-03
-19.08400E-03,+561.64101E-03,-898.13911E-03,+938.17919E-03
-19.03200E-03,+561.64101E-03,-898.84265E-03,+938.05356E-03
-18.98000E-03,+561.64101E-03,-898.13911E-03,+937.92793E-03
-18.92800E-03,+561.64101E-03,-899.39539E-03,+937.83246E-03
-18.87600E-03,+561.64101E-03,-899.39539E-03,+937.67668E-03
-18.82400E-03,+561.64101E-03,-899.39539E-03,+937.66663E-03
-18.77200E-03,+561.64101E-03,-900.65167E-03,+937.45557E-03
-18.72000E-03,+561.64101E-03,-900.14918E-03,+937.29979E-03
-18.66800E-03,+561.64101E-03,-900.65167E-03,+937.22944E-03
-18.61600E-03,+561.64101E-03,-900.65167E-03,+937.04854E-03
-18.56400E-03,+561.64101E-03,-900.65167E-03,+936.81236E-03
-18.51200E-03,+561.64101E-03,-900.65167E-03,+936.79728E-03
-18.46000E-03,+561.64101E-03,-900.65167E-03,+936.79728E-03
-18.40800E-03,+561.64101E-03,-900.65167E-03,+936.67165E-03
-18.35600E-03,+561.64101E-03,-900.65167E-03,+936.54602E-03
-18.30400E-03,+561.64101E-03,-900.24964E-03,+936.38019E-03
-18.25200E-03,+561.64101E-03,-900.65167E-03,+936.29477E-03
-18.20000E-03,+561.64101E-03,-900.65167E-03,+936.29477E-03
-18.14800E-03,+561.64101E-03,-900.65167E-03,+936.18924E-03
-18.09600E-03,+561.64101E-03,-900.65167E-03,+936.08371E-03
-18.04400E-03,+561.64101E-03,-900.65167E-03,+936.04351E-03
-17.99200E-03,+561.64101E-03,-901.10395E-03,+935.91788E-03
-17.94000E-03,+561.64101E-03,-901.90795E-03,+935.89275E-03
-17.88800E-03,+561.64101E-03,-903.16423E-03,+935.66160E-03
-17.83600E-03,+561.64101E-03,-901.90795E-03,+935.55607E-03
-17.78400E-03,+561.64101E-03,-903.16423E-03,+935.32491E-03
-17.73200E-03,+561.64101E-03,-903.16423E-03,+935.14903E-03
-17.68000E-03,+561.64101E-03,-904.42051E-03,+934.98823E-03
-17.62800E-03,+561.64101E-03,-904.42051E-03,+934.91286E-03
-17.57600E-03,+561.64101E-03,-904.42051E-03,+934.77718E-03
-17.52400E-03,+561.64101E-03,-905.57632E-03,+934.54602E-03
-17.47200E-03,+561.64101E-03,-904.42051E-03,+934.41034E-03
-17.42000E-03,+561.64101E-03,-903.16423E-03,+934.33496E-03
-17.36800E-03,+561.64101E-03,-904.42051E-03,+934.10381E-03
-17.31600E-03,+561.64101E-03,-904.42051E-03,+933.90783E-03
-17.26400E-03,+561.64101E-03,-904.42051E-03,+933.78220E-03
-17.21200E-03,+561.64101E-03,-904.37029E-03,+933.66160E-03
-17.16000E-03,+561.64101E-03,-905.42556E-03,+933.43044E-03
-17.10800E-03,+561.64101E-03,-906.48084E-03,+933.19929E-03
-17.05600E-03,+561.64101E-03,-906.93308E-03,+932.96813E-03
-17.00400E-03,+561.64101E-03,-906.93308E-03,+932.77718E-03
-16.95200E-03,+561.64101E-03,-906.73205E-03,+932.63145E-03
-16.90000E-03,+561.64101E-03,-906.93308E-03,+932.52592E-03
-16.84800E-03,+561.64101E-03,-906.93308E-03,+932.29476E-03
-16.79600E-03,+561.64101E-03,-906.93308E-03,+932.18924E-03
-16.74400E-03,+561.64101E-03,-906.93308E-03,+931.95808E-03
-16.69200E-03,+561.64101E-03,-907.73707E-03,+931.85255E-03
-16.64000E-03,+561.64101E-03,-908.18936E-03,+931.62140E-03
-16.58800E-03,+561.64101E-03,-909.39536E-03,+931.39024E-03
-16.53600E-03,+561.64101E-03,-908.18936E-03,+931.15909E-03
-16.48400E-03,+561.64101E-03,-909.09391E-03,+930.89276E-03
-16.43200E-03,+561.64101E-03,-908.18936E-03,+930.69677E-03
-16.38000E-03,+561.64101E-03,-908.18936E-03,+930.46562E-03
-16.32800E-03,+561.64101E-03,-908.18936E-03,+930.39024E-03
-16.27600E-03,+561.64101E-03,-906.93308E-03,+930.13899E-03
-16.22400E-03,+561.64101E-03,-907.03355E-03,+930.02341E-03
-16.17200E-03,+561.64101E-03,-909.44564E-03,+929.88773E-03
-16.12000E-03,+561.64101E-03,-909.44564E-03,+929.63647E-03
-16.06800E-03,+561.64101E-03,-909.99843E-03,+929.38522E-03
-16.01600E-03,+561.64101E-03,-909.44564E-03,+929.13396E-03
-15.96400E-03,+561.64101E-03,-909.44564E-03,+928.88271E-03
-15.91200E-03,+561.64101E-03,-909.44564E-03,+928.63145E-03
-15.86000E-03,+561.64101E-03,-909.69687E-03,+928.38019E-03
-15.80800E-03,+561.64101E-03,-911.15416E-03,+928.25457E-03
-15.75600E-03,+561.64101E-03,-910.09888E-03,+928.12894E-03
-15.70400E-03,+561.64101E-03,-909.44564E-03,+927.75205E-03
-15.65200E-03,+561.64101E-03,-910.70192E-03,+927.48069E-03
-15.60000E-03,+561.64101E-03,-910.70192E-03,+927.12391E-03
-15.54800E-03,+561.64101E-03,-910.50094E-03,+926.89275E-03
-15.49600E-03,+561.64101E-03,-912.81250E-03,+926.49577E-03
-15.44400E-03,+561.64101E-03,-911.95820E-03,+926.37014E-03
-15.39200E-03,+561.64101E-03,-911.50591E-03,+926.24452E-03
-15.34000E-03,+561.64101E-03,-911.95820E-03,+925.99326E-03
-15.28800E-03,+561.64101E-03,-912.00848E-03,+925.73195E-03
-15.23600E-03,+561.64101E-03,-913.06376E-03,+925.35005E-03
-15.18400E-03,+561.64101E-03,-911.95820E-03,+924.86261E-03
-15.13200E-03,+561.64101E-03,-913.21448E-03,+924.66662E-03
-15.08000E-03,+561.64101E-03,-912.46074E-03,+924.36009E-03
-15.02800E-03,+561.64101E-03,-913.21448E-03,+924.20431E-03
-14.97600E-03,+561.64101E-03,-913.31501E-03,+924.09878E-03
-14.92400E-03,+561.64101E-03,-914.47076E-03,+923.85758E-03
-14.87200E-03,+561.64101E-03,-914.16928E-03,+923.48070E-03
-14.82000E-03,+561.64101E-03,-913.21448E-03,+922.97818E-03
-14.76800E-03,+561.64101E-03,-913.21448E-03,+922.60130E-03
-14.71600E-03,+561.64101E-03,-913.21448E-03,+922.35004E-03
-14.66400E-03,+561.64101E-03,-913.21448E-03,+922.20934E-03
-14.61200E-03,+561.64101E-03,-913.21448E-03,+921.97818E-03
-14.56000E-03,+561.64101E-03,-913.21448E-03,+921.72190E-03
-14.50800E-03,+561.64101E-03,-913.66672E-03,+921.34502E-03
-14.45600E-03,+561.64101E-03,-915.07381E-03,+920.78220E-03
-14.40400E-03,+561.64101E-03,-915.72705E-03,+920.46562E-03
-14.35200E-03,+561.64101E-03,-915.72705E-03,+920.19426E-03
-14.30000E-03,+561.64101E-03,-915.72705E-03,+919.96311E-03
-14.24800E-03,+561.64101E-03,-915.72705E-03,+919.71185E-03
-14.19600E-03,+561.64101E-03,-915.72705E-03,+919.20934E-03
-14.14400E-03,+561.64101E-03,-916.38034E-03,+918.83245E-03
-14.09200E-03,+561.64101E-03,-916.53104E-03,+918.58120E-03
-14.04000E-03,+561.64101E-03,-915.97833E-03,+918.43044E-03
-13.98800E-03,+561.64101E-03,-915.77732E-03,+918.07869E-03
-13.93600E-03,+561.64101E-03,-916.98333E-03,+917.73195E-03
-13.88400E-03,+561.64101E-03,-916.98333E-03,+917.39526E-03
-13.83200E-03,+561.64101E-03,-915.72705E-03,+917.00331E-03
-13.78000E-03,+561.64101E-03,-915.72705E-03,+916.69678E-03
-13.72800E-03,+561.64101E-03,-916.98333E-03,+916.31989E-03
-13.67600E-03,+561.64101E-03,-915.72705E-03,+916.06864E-03
-13.62400E-03,+561.64101E-03,-915.72705E-03,+915.82743E-03
-13.57200E-03,+561.64101E-03,-916.02853E-03,+915.44050E-03
-13.52000E-03,+561.64101E-03,-916.22953E-03,+914.93798E-03
-13.46800E-03,+561.64101E-03,-916.27984E-03,+914.38019E-03
-13.41600E-03,+561.64101E-03,-916.98333E-03,+914.27466E-03
-13.36400E-03,+561.64101E-03,-916.98333E-03,+913.93296E-03
-13.31200E-03,+561.64101E-03,-916.98333E-03,+913.44049E-03
-13.26000E-03,+561.64101E-03,-916.73210E-03,+912.97818E-03
-13.20800E-03,+561.64101E-03,-916.98333E-03,+912.67668E-03
-13.15600E-03,+561.64101E-03,-917.58637E-03,+912.29979E-03
-13.10400E-03,+561.64101E-03,-917.83757E-03,+912.00833E-03
-13.05200E-03,+561.64101E-03,-916.98333E-03,+911.52592E-03
-13.00000E-03,+561.64101E-03,-918.23961E-03,+911.16914E-03
-12.94800E-03,+561.64101E-03,-917.18430E-03,+910.68672E-03
-12.89600E-03,+561.64101E-03,-918.23961E-03,+910.24451E-03
-12.84400E-03,+561.64101E-03,-918.23961E-03,+910.03849E-03
-12.79200E-03,+561.64101E-03,-918.23961E-03,+909.53597E-03
-12.74000E-03,+561.64101E-03,-918.23961E-03,+908.88270E-03
-12.68800E-03,+561.64101E-03,-918.23961E-03,+908.52592E-03
-12.63600E-03,+561.64101E-03,-918.23961E-03,+908.27969E-03
-12.58400E-03,+561.64101E-03,-918.23961E-03,+907.93798E-03
-12.53200E-03,+561.64101E-03,-918.23961E-03,+907.45557E-03
-12.48000E-03,+561.64101E-03,-918.23961E-03,+906.97316E-03
-12.42800E-03,+561.64101E-03,-919.49589E-03,+906.39527E-03
-12.37600E-03,+561.64101E-03,-919.49589E-03,+906.13396E-03
-12.32400E-03,+561.64101E-03,-919.49589E-03,+905.89276E-03
-12.27200E-03,+561.64101E-03,-919.49589E-03,+905.16914E-03
-12.22000E-03,+561.64101E-03,-919.49589E-03,+904.68672E-03
-12.16800E-03,+561.64101E-03,-919.49589E-03,+904.45557E-03
-12.11600E-03,+561.64101E-03,-919.84768E-03,+904.13396E-03
-12.06400E-03,+561.64101E-03,-920.60139E-03,+903.72692E-03
-12.01200E-03,+561.64101E-03,-919.49589E-03,+903.38522E-03
-11.96000E-03,+561.64101E-03,-920.75217E-03,+902.75205E-03
-11.90800E-03,+561.64101E-03,-920.75217E-03,+902.29476E-03
-11.85600E-03,+561.64101E-03,-920.75217E-03,+901.93798E-03
-11.80400E-03,+561.64101E-03,-920.75217E-03,+901.45557E-03
-11.75200E-03,+561.64101E-03,-920.75217E-03,+900.72190E-03
