second,Volt1,Volt2
+1.791150E+00,-1.888788E+00,+788.946E-03
+1.792800E+00,-1.893813E+00,+788.444E-03
+1.794450E+00,-1.897961E+00,+788.149E-03
+1.796100E+00,-1.898838E+00,+787.941E-03
+1.797750E+00,-1.903863E+00,+787.727E-03
+1.799400E+00,-1.908888E+00,+787.690E-03
+1.801050E+00,-1.913913E+00,+787.439E-03
+1.802700E+00,-1.920821E+00,+787.093E-03
+1.804350E+00,-1.928989E+00,+786.182E-03
+1.806000E+00,-1.934014E+00,+785.429E-03
+1.807650E+00,-1.934014E+00,+784.701E-03
+1.809300E+00,-1.942730E+00,+784.239E-03
+1.810950E+00,-1.949089E+00,+783.921E-03
+1.812600E+00,-1.949089E+00,+783.670E-03
+1.814250E+00,-1.954114E+00,+783.670E-03
+1.815900E+00,-1.954589E+00,+783.395E-03
+1.817550E+00,-1.959139E+00,+782.681E-03
+1.819200E+00,-1.959139E+00,+781.911E-03
+1.820850E+00,-1.959139E+00,+781.003E-03
+1.822500E+00,-1.959139E+00,+780.289E-03
+1.824150E+00,-1.959139E+00,+779.901E-03
+1.825800E+00,-1.964165E+00,+779.901E-03
+1.827450E+00,-1.964165E+00,+779.650E-03
+1.829100E+00,-1.964165E+00,+779.650E-03
+1.830750E+00,-1.964165E+00,+779.234E-03
+1.832400E+00,-1.964165E+00,+778.772E-03
+1.834050E+00,-1.965846E+00,+778.058E-03
+1.835700E+00,-1.969190E+00,+777.345E-03
+1.837350E+00,-1.974215E+00,+776.631E-03
+1.839000E+00,-1.974215E+00,+776.169E-03
+1.840650E+00,-1.979240E+00,+775.881E-03
+1.842300E+00,-1.984265E+00,+775.630E-03
+1.843950E+00,-1.989290E+00,+775.630E-03
+1.845600E+00,-1.994315E+00,+775.325E-03
+1.847250E+00,-1.999340E+00,+774.625E-03
+1.848900E+00,-2.004366E+00,+773.897E-03
+1.850550E+00,-2.013082E+00,+773.117E-03
+1.852200E+00,-2.019441E+00,+772.470E-03
+1.853850E+00,-2.021524E+00,+772.112E-03
+1.855500E+00,-2.024466E+00,+771.861E-03
+1.857150E+00,-2.029491E+00,+771.837E-03
+1.858800E+00,-2.034516E+00,+771.610E-03
+1.860450E+00,-2.034516E+00,+771.610E-03
+1.862100E+00,-2.039541E+00,+771.358E-03
+1.863750E+00,-2.039541E+00,+770.856E-03
+1.865400E+00,-2.039541E+00,+770.279E-03
+1.867050E+00,-2.039541E+00,+769.566E-03
+1.868700E+00,-2.039541E+00,+768.852E-03
+1.870350E+00,-2.039541E+00,+768.390E-03
+1.872000E+00,-2.044567E+00,+768.092E-03
+1.873650E+00,-2.044567E+00,+767.841E-03
+1.875300E+00,-2.044567E+00,+767.590E-03
+1.876950E+00,-2.044567E+00,+767.546E-03
+1.878600E+00,-2.044567E+00,+767.083E-03
+1.880250E+00,-2.044567E+00,+766.333E-03
+1.881900E+00,-2.049592E+00,+765.154E-03
+1.883550E+00,-2.049592E+00,+764.574E-03
+1.885200E+00,-2.054617E+00,+763.978E-03
+1.886850E+00,-2.055695E+00,+763.821E-03
+1.888500E+00,-2.059916E+00,+763.569E-03
+1.890150E+00,-2.064667E+00,+763.345E-03
+1.891800E+00,-2.069692E+00,+763.067E-03
+1.893450E+00,-2.074717E+00,+762.420E-03
+1.895100E+00,-2.079742E+00,+761.455E-03
+1.896750E+00,-2.084768E+00,+760.554E-03
+1.898400E+00,-2.089793E+00,+760.052E-03
+1.900050E+00,-2.094818E+00,+759.801E-03
+1.901700E+00,-2.099843E+00,+759.801E-03
+1.903350E+00,-2.104868E+00,+759.549E-03
+1.905000E+00,-2.109893E+00,+759.298E-03
+1.906650E+00,-2.111373E+00,+758.796E-03
+1.908300E+00,-2.114918E+00,+758.225E-03
+1.909950E+00,-2.114918E+00,+757.288E-03
+1.911600E+00,-2.119943E+00,+756.283E-03
+1.913250E+00,-2.119943E+00,+755.780E-03
+1.914900E+00,-2.119943E+00,+755.529E-03
+1.916550E+00,-2.119943E+00,+755.445E-03
+1.918200E+00,-2.119943E+00,+754.983E-03
+1.919850E+00,-2.124969E+00,+753.767E-03
+1.921500E+00,-2.124969E+00,+752.587E-03
+1.923150E+00,-2.124969E+00,+752.012E-03
+1.924800E+00,-2.124969E+00,+751.760E-03
+1.926450E+00,-2.124969E+00,+751.509E-03
+1.928100E+00,-2.124969E+00,+751.455E-03
+1.929750E+00,-2.125243E+00,+750.742E-03
+1.931400E+00,-2.129994E+00,+749.777E-03
+1.933050E+00,-2.129994E+00,+748.627E-03
+1.934700E+00,-2.135019E+00,+747.992E-03
+1.936350E+00,-2.140044E+00,+747.740E-03
+1.938000E+00,-2.145069E+00,+747.489E-03
+1.939650E+00,-2.150569E+00,+747.214E-03
+1.941300E+00,-2.155119E+00,+746.484E-03
+1.942950E+00,-2.160144E+00,+745.536E-03
+1.944600E+00,-2.165170E+00,+744.571E-03
+1.946250E+00,-2.170195E+00,+743.971E-03
+1.947900E+00,-2.176700E+00,+743.720E-03
+1.949550E+00,-2.180245E+00,+743.686E-03
+1.951200E+00,-2.185270E+00,+743.469E-03
+1.952850E+00,-2.190295E+00,+743.264E-03
+1.954500E+00,-2.195320E+00,+742.551E-03
+1.956150E+00,-2.195320E+00,+741.586E-03
+1.957800E+00,-2.195320E+00,+740.621E-03
+1.959450E+00,-2.200345E+00,+739.951E-03
+1.961100E+00,-2.200345E+00,+739.700E-03
+1.962750E+00,-2.200345E+00,+739.449E-03
+1.964400E+00,-2.200345E+00,+739.274E-03
+1.966050E+00,-2.200345E+00,+738.946E-03
+1.967700E+00,-2.205371E+00,+738.350E-03
+1.969350E+00,-2.205371E+00,+737.134E-03
+1.971000E+00,-2.205371E+00,+736.182E-03
+1.972650E+00,-2.205371E+00,+735.931E-03
+1.974300E+00,-2.205371E+00,+735.680E-03
+1.975950E+00,-2.208258E+00,+735.429E-03
+1.977600E+00,-2.210396E+00,+735.177E-03
+1.979250E+00,-2.210396E+00,+734.611E-03
+1.980900E+00,-2.215421E+00,+733.874E-03
+1.982550E+00,-2.220446E+00,+732.681E-03
+1.984200E+00,-2.225471E+00,+731.968E-03
+1.985850E+00,-2.228559E+00,+731.660E-03
+1.987500E+00,-2.232780E+00,+731.546E-03
+1.989150E+00,-2.237001E+00,+731.409E-03
+1.990800E+00,-2.241223E+00,+731.157E-03
+1.992450E+00,-2.250597E+00,+730.661E-03
+1.994100E+00,-2.255622E+00,+729.901E-03
+1.995750E+00,-2.260647E+00,+728.732E-03
+1.997400E+00,-2.260647E+00,+728.142E-03
+1.999050E+00,-2.265672E+00,+727.807E-03
+2.000700E+00,-2.270697E+00,+727.640E-03
+2.002350E+00,-2.275722E+00,+727.389E-03
+2.004000E+00,-2.275722E+00,+727.389E-03
+2.005650E+00,-2.280747E+00,+726.963E-03
+2.007300E+00,-2.280747E+00,+726.500E-03
+2.008950E+00,-2.280747E+00,+725.787E-03
+2.010600E+00,-2.280747E+00,+724.876E-03
+2.012250E+00,-2.280747E+00,+724.360E-03
+2.013900E+00,-2.285773E+00,+723.646E-03
+2.015550E+00,-2.285773E+00,+723.620E-03
+2.017200E+00,-2.285773E+00,+723.368E-03
+2.018850E+00,-2.285773E+00,+723.117E-03
+2.020500E+00,-2.287052E+00,+722.615E-03
+2.022150E+00,-2.290798E+00,+721.837E-03
+2.023800E+00,-2.290798E+00,+720.856E-03
+2.025450E+00,-2.295823E+00,+720.159E-03
+2.027100E+00,-2.295823E+00,+719.754E-03
+2.028750E+00,-2.300848E+00,+719.600E-03
+2.030400E+00,-2.302328E+00,+719.348E-03
+2.032050E+00,-2.306549E+00,+719.315E-03
+2.033700E+00,-2.315795E+00,+718.846E-03
+2.035350E+00,-2.315923E+00,+718.139E-03
+2.037000E+00,-2.320948E+00,+717.174E-03
+2.038650E+00,-2.325974E+00,+716.209E-03
+2.040300E+00,-2.330999E+00,+715.831E-03
+2.041950E+00,-2.336901E+00,+715.579E-03
+2.043600E+00,-2.341049E+00,+715.328E-03
+2.045250E+00,-2.346074E+00,+715.328E-03
+2.046900E+00,-2.351099E+00,+714.902E-03
+2.048550E+00,-2.353785E+00,+714.055E-03
+2.050200E+00,-2.356124E+00,+713.067E-03
+2.051850E+00,-2.356124E+00,+712.259E-03
+2.053500E+00,-2.361149E+00,+711.559E-03
+2.055150E+00,-2.361149E+00,+711.335E-03
+2.056800E+00,-2.361149E+00,+711.308E-03
+2.058450E+00,-2.361149E+00,+711.057E-03
+2.060100E+00,-2.361149E+00,+710.450E-03
+2.061750E+00,-2.366175E+00,+709.485E-03
+2.063400E+00,-2.366175E+00,+708.521E-03
+2.065050E+00,-2.366175E+00,+707.807E-03
+2.066700E+00,-2.366175E+00,+707.539E-03
+2.068350E+00,-2.366175E+00,+707.288E-03
+2.070000E+00,-2.366175E+00,+707.288E-03
+2.071650E+00,-2.371200E+00,+706.963E-03
+2.073300E+00,-2.371200E+00,+706.249E-03
+2.074950E+00,-2.376225E+00,+705.039E-03
+2.076600E+00,-2.376225E+00,+704.366E-03
+2.078250E+00,-2.381250E+00,+703.857E-03
+2.079900E+00,-2.386275E+00,+703.519E-03
+2.081550E+00,-2.391300E+00,+703.435E-03
+2.083200E+00,-2.396325E+00,+703.268E-03
+2.084850E+00,-2.401350E+00,+703.017E-03
+2.086500E+00,-2.406376E+00,+702.551E-03
+2.088150E+00,-2.414891E+00,+701.663E-03
+2.089800E+00,-2.416426E+00,+700.872E-03
+2.091450E+00,-2.421451E+00,+700.002E-03
+2.093100E+00,-2.426476E+00,+699.499E-03
+2.094750E+00,-2.431501E+00,+699.485E-03
+2.096400E+00,-2.436526E+00,+699.248E-03
+2.098050E+00,-2.436526E+00,+699.063E-03
+2.099700E+00,-2.436526E+00,+698.745E-03
+2.101350E+00,-2.441551E+00,+697.887E-03
+2.103000E+00,-2.441551E+00,+696.923E-03
+2.104650E+00,-2.441551E+00,+696.233E-03
+2.106300E+00,-2.441551E+00,+695.747E-03
+2.107950E+00,-2.441551E+00,+695.479E-03
+2.109600E+00,-2.446577E+00,+695.325E-03
+2.111250E+00,-2.446577E+00,+695.228E-03
+2.112900E+00,-2.446577E+00,+695.154E-03
+2.114550E+00,-2.446577E+00,+694.691E-03
+2.116200E+00,-2.446577E+00,+694.229E-03
+2.117850E+00,-2.446577E+00,+693.516E-03
+2.119500E+00,-2.451602E+00,+692.966E-03
+2.121150E+00,-2.454087E+00,+692.464E-03
+2.122800E+00,-2.456627E+00,+692.129E-03
+2.124450E+00,-2.461652E+00,+691.710E-03
+2.126100E+00,-2.461725E+00,+691.706E-03
+2.127750E+00,-2.466677E+00,+691.459E-03
+2.129400E+00,-2.475192E+00,+691.459E-03
+2.131050E+00,-2.481752E+00,+691.325E-03
+2.132700E+00,-2.486778E+00,+691.208E-03
+2.134350E+00,-2.496828E+00,+691.208E-03
+2.136000E+00,-2.501853E+00,+691.208E-03
+2.137650E+00,-2.506878E+00,+690.956E-03
+2.139300E+00,-2.506878E+00,+690.705E-03
+2.140950E+00,-2.511903E+00,+690.058E-03
+2.142600E+00,-2.516928E+00,+689.093E-03
+2.144250E+00,-2.518207E+00,+688.380E-03
+2.145900E+00,-2.521953E+00,+687.690E-03
+2.147550E+00,-2.521953E+00,+687.439E-03
+2.149200E+00,-2.521953E+00,+687.188E-03
+2.150850E+00,-2.521953E+00,+687.188E-03
+2.152500E+00,-2.526979E+00,+686.571E-03
+2.154150E+00,-2.526979E+00,+685.355E-03
+2.155800E+00,-2.526979E+00,+684.172E-03
+2.157450E+00,-2.526979E+00,+683.670E-03
+2.159100E+00,-2.526979E+00,+683.419E-03
+2.160750E+00,-2.532004E+00,+683.167E-03
+2.162400E+00,-2.532004E+00,+682.792E-03
+2.164050E+00,-2.532004E+00,+682.078E-03
+2.165700E+00,-2.537029E+00,+681.365E-03
+2.167350E+00,-2.542054E+00,+680.651E-03
+2.169000E+00,-2.547079E+00,+679.938E-03
+2.170650E+00,-2.552104E+00,+679.727E-03
+2.172300E+00,-2.557129E+00,+679.650E-03
+2.173950E+00,-2.562154E+00,+679.399E-03
+2.175600E+00,-2.567180E+00,+679.399E-03
+2.177250E+00,-2.572479E+00,+679.399E-03
+2.178900E+00,-2.577230E+00,+679.399E-03
+2.180550E+00,-2.582255E+00,+679.399E-03
+2.182200E+00,-2.590167E+00,+679.399E-03
+2.183850E+00,-2.592305E+00,+679.399E-03
+2.185500E+00,-2.597330E+00,+679.586E-03
+2.187150E+00,-2.597330E+00,+679.650E-03
+2.188800E+00,-2.602356E+00,+679.650E-03
+2.190450E+00,-2.602356E+00,+679.650E-03
+2.192100E+00,-2.602356E+00,+679.650E-03
+2.193750E+00,-2.602356E+00,+679.650E-03
+2.195400E+00,-2.602356E+00,+679.650E-03
+2.197050E+00,-2.607381E+00,+679.650E-03
+2.198700E+00,-2.607381E+00,+679.399E-03
+2.200350E+00,-2.607381E+00,+679.399E-03
+2.202000E+00,-2.607381E+00,+679.399E-03
+2.203650E+00,-2.607381E+00,+679.399E-03
+2.205300E+00,-2.607381E+00,+679.399E-03
+2.206950E+00,-2.608258E+00,+679.399E-03
+2.208600E+00,-2.612406E+00,+679.395E-03
+2.210250E+00,-2.613137E+00,+679.147E-03
+2.211900E+00,-2.617431E+00,+679.147E-03
+2.213550E+00,-2.622456E+00,+679.147E-03
+2.215200E+00,-2.627481E+00,+679.147E-03
+2.216850E+00,-2.632506E+00,+679.093E-03
+2.218500E+00,-2.632780E+00,+678.896E-03
+2.220150E+00,-2.642027E+00,+678.645E-03
+2.221800E+00,-2.647582E+00,+678.209E-03
+2.223450E+00,-2.652607E+00,+677.747E-03
+2.225100E+00,-2.657632E+00,+677.284E-03
+2.226750E+00,-2.662657E+00,+676.886E-03
+2.228400E+00,-2.667682E+00,+676.360E-03
+2.230050E+00,-2.672707E+00,+675.881E-03
+2.231700E+00,-2.676599E+00,+675.630E-03
+2.233350E+00,-2.677732E+00,+675.475E-03
+2.235000E+00,-2.682758E+00,+675.378E-03
+2.236650E+00,-2.682758E+00,+675.378E-03
+2.238300E+00,-2.682758E+00,+675.345E-03
+2.239950E+00,-2.682758E+00,+675.127E-03
+2.241600E+00,-2.682758E+00,+675.127E-03
+2.243250E+00,-2.682758E+00,+675.127E-03
+2.244900E+00,-2.687783E+00,+675.127E-03
+2.246550E+00,-2.687783E+00,+675.127E-03
+2.248200E+00,-2.687783E+00,+675.127E-03
+2.249850E+00,-2.687783E+00,+675.127E-03
+2.251500E+00,-2.687783E+00,+675.127E-03
+2.253150E+00,-2.692808E+00,+675.127E-03
+2.254800E+00,-2.695147E+00,+675.127E-03
+2.256450E+00,-2.697833E+00,+675.127E-03
+2.258100E+00,-2.702858E+00,+675.378E-03
+2.259750E+00,-2.707883E+00,+675.378E-03
+2.261400E+00,-2.712908E+00,+675.378E-03
+2.263050E+00,-2.717933E+00,+675.378E-03
+2.264700E+00,-2.722959E+00,+675.378E-03
+2.266350E+00,-2.727984E+00,+675.630E-03
+2.268000E+00,-2.733009E+00,+675.630E-03
+2.269650E+00,-2.743059E+00,+675.653E-03
+2.271300E+00,-2.747755E+00,+676.116E-03
+2.272950E+00,-2.748084E+00,+676.132E-03
+2.274600E+00,-2.753109E+00,+676.635E-03
+2.276250E+00,-2.753109E+00,+676.635E-03
+2.277900E+00,-2.758134E+00,+676.886E-03
+2.279550E+00,-2.758134E+00,+677.389E-03
+2.281200E+00,-2.763160E+00,+677.389E-03
+2.282850E+00,-2.763160E+00,+677.640E-03
+2.284500E+00,-2.763160E+00,+677.804E-03
+2.286150E+00,-2.763160E+00,+678.015E-03
+2.287800E+00,-2.763160E+00,+678.142E-03
+2.289450E+00,-2.768185E+00,+678.394E-03
+2.291100E+00,-2.768185E+00,+678.394E-03
+2.292750E+00,-2.768185E+00,+678.394E-03
+2.294400E+00,-2.768185E+00,+678.394E-03
+2.296050E+00,-2.768185E+00,+678.394E-03
+2.297700E+00,-2.768185E+00,+678.394E-03
+2.299350E+00,-2.773210E+00,+678.447E-03
+2.301000E+00,-2.773210E+00,+678.394E-03
+2.302650E+00,-2.778235E+00,+678.645E-03
+2.304300E+00,-2.778235E+00,+678.645E-03
+2.305950E+00,-2.783260E+00,+678.645E-03
+2.307600E+00,-2.788285E+00,+678.645E-03
+2.309250E+00,-2.793310E+00,+678.645E-03
+2.310900E+00,-2.798335E+00,+678.645E-03
+2.312550E+00,-2.803032E+00,+678.645E-03
+2.314200E+00,-2.804493E+00,+678.645E-03
+2.315850E+00,-2.813411E+00,+678.896E-03
+2.317500E+00,-2.813411E+00,+678.896E-03
+2.319150E+00,-2.819916E+00,+678.896E-03
+2.320800E+00,-2.828486E+00,+678.896E-03
+2.322450E+00,-2.828486E+00,+678.896E-03
+2.324100E+00,-2.833511E+00,+678.896E-03
+2.325750E+00,-2.836800E+00,+678.896E-03
+2.327400E+00,-2.838536E+00,+678.521E-03
+2.329050E+00,-2.843562E+00,+676.802E-03
+2.330700E+00,-2.843562E+00,+676.383E-03
+2.332350E+00,-2.843562E+00,+676.890E-03
+2.334000E+00,-2.843562E+00,+677.389E-03
+2.335650E+00,-2.843562E+00,+677.563E-03
+2.337300E+00,-2.848587E+00,+677.389E-03
+2.338950E+00,-2.848587E+00,+677.294E-03
+2.340600E+00,-2.848587E+00,+676.886E-03
+2.342250E+00,-2.848587E+00,+676.635E-03
+2.343900E+00,-2.848587E+00,+676.635E-03
+2.345550E+00,-2.853612E+00,+676.199E-03
+2.347200E+00,-2.853612E+00,+676.132E-03
+2.348850E+00,-2.858637E+00,+675.881E-03
+2.350500E+00,-2.863662E+00,+675.881E-03
+2.352150E+00,-2.868687E+00,+675.630E-03
+2.353800E+00,-2.873383E+00,+675.630E-03
+2.355450E+00,-2.877604E+00,+675.630E-03
+2.357100E+00,-2.881826E+00,+675.630E-03
+2.358750E+00,-2.888788E+00,+675.630E-03
+2.360400E+00,-2.893813E+00,+675.630E-03
+2.362050E+00,-2.898838E+00,+675.630E-03
+2.363700E+00,-2.903863E+00,+675.630E-03
+2.365350E+00,-2.908888E+00,+675.630E-03
+2.367000E+00,-2.913913E+00,+675.630E-03
+2.368650E+00,-2.918938E+00,+675.881E-03
+2.370300E+00,-2.918938E+00,+675.965E-03
+2.371950E+00,-2.919816E+00,+676.176E-03
+2.373600E+00,-2.923964E+00,+676.387E-03
+2.375250E+00,-2.923964E+00,+676.849E-03
+2.376900E+00,-2.923964E+00,+677.061E-03
+2.378550E+00,-2.923964E+00,+677.272E-03
+2.380200E+00,-2.928989E+00,+677.891E-03
+2.381850E+00,-2.928989E+00,+678.142E-03
+2.383500E+00,-2.928989E+00,+678.394E-03
+2.385150E+00,-2.928989E+00,+678.645E-03
+2.386800E+00,-2.928989E+00,+678.896E-03
+2.388450E+00,-2.934014E+00,+679.147E-03
+2.390100E+00,-2.934014E+00,+679.147E-03
+2.391750E+00,-2.939039E+00,+679.147E-03
+2.393400E+00,-2.943589E+00,+679.399E-03
+2.395050E+00,-2.944064E+00,+679.399E-03
+2.396700E+00,-2.949089E+00,+679.593E-03
+2.398350E+00,-2.957202E+00,+679.804E-03
+2.400000E+00,-2.961424E+00,+680.267E-03
+2.401650E+00,-2.969190E+00,+680.980E-03
+2.403300E+00,-2.974215E+00,+681.694E-03
+2.404950E+00,-2.979240E+00,+682.407E-03
+2.406600E+00,-2.984265E+00,+682.870E-03
+2.408250E+00,-2.989290E+00,+683.167E-03
+2.409900E+00,-2.989290E+00,+683.167E-03
+2.411550E+00,-2.994315E+00,+683.419E-03
+2.413200E+00,-2.995192E+00,+683.463E-03
+2.414850E+00,-2.999340E+00,+683.670E-03
+2.416500E+00,-3.003635E+00,+684.136E-03
+2.418150E+00,-3.004366E+00,+684.849E-03
+2.419800E+00,-3.004366E+00,+685.563E-03
+2.421450E+00,-3.004366E+00,+686.025E-03
+2.423100E+00,-3.004366E+00,+686.488E-03
+2.424750E+00,-3.009391E+00,+686.936E-03
+2.426400E+00,-3.009391E+00,+687.188E-03
+2.428050E+00,-3.009391E+00,+687.188E-03
+2.429700E+00,-3.009391E+00,+687.439E-03
+2.431350E+00,-3.009391E+00,+687.439E-03
+2.433000E+00,-3.014416E+00,+687.690E-03
+2.434650E+00,-3.014416E+00,+687.965E-03
+2.436300E+00,-3.019112E+00,+688.679E-03
+2.437950E+00,-3.019441E+00,+689.392E-03
+2.439600E+00,-3.024466E+00,+689.894E-03
+2.441250E+00,-3.029491E+00,+691.071E-03
+2.442900E+00,-3.034516E+00,+691.208E-03
+2.444550E+00,-3.039541E+00,+691.459E-03
+2.446200E+00,-3.044567E+00,+691.704E-03
+2.447850E+00,-3.049592E+00,+692.166E-03
+2.449500E+00,-3.056353E+00,+693.382E-03
+2.451150E+00,-3.059642E+00,+694.223E-03
+2.452800E+00,-3.064667E+00,+694.976E-03
+2.454450E+00,-3.069692E+00,+695.228E-03
+2.456100E+00,-3.074717E+00,+695.479E-03
+2.457750E+00,-3.079012E+00,+695.730E-03
+2.459400E+00,-3.079742E+00,+696.407E-03
+2.461050E+00,-3.082429E+00,+697.623E-03
+2.462700E+00,-3.084768E+00,+698.588E-03
+2.464350E+00,-3.084768E+00,+699.248E-03
+2.466000E+00,-3.084768E+00,+699.262E-03
+2.467650E+00,-3.084768E+00,+699.499E-03
+2.469300E+00,-3.084768E+00,+700.186E-03
+2.470950E+00,-3.087655E+00,+701.151E-03
+2.472600E+00,-3.089793E+00,+702.116E-03
+2.474250E+00,-3.089793E+00,+703.017E-03
+2.475900E+00,-3.089793E+00,+703.268E-03
+2.477550E+00,-3.089793E+00,+703.503E-03
+2.479200E+00,-3.089793E+00,+703.770E-03
+2.480850E+00,-3.089793E+00,+704.427E-03
+2.482500E+00,-3.094818E+00,+705.392E-03
+2.484150E+00,-3.094818E+00,+706.357E-03
+2.485800E+00,-3.099843E+00,+707.037E-03
+2.487450E+00,-3.104740E+00,+707.288E-03
+2.489100E+00,-3.104868E+00,+707.539E-03
+2.490750E+00,-3.109893E+00,+707.704E-03
+2.492400E+00,-3.117403E+00,+708.417E-03
+2.494050E+00,-3.124969E+00,+709.633E-03
+2.495700E+00,-3.124969E+00,+710.598E-03
+2.497350E+00,-3.135019E+00,+711.308E-03
+2.499000E+00,-3.140044E+00,+711.308E-03
+2.500650E+00,-3.145069E+00,+711.559E-03
+2.502300E+00,-3.147755E+00,+712.062E-03
+2.503950E+00,-3.155119E+00,+713.161E-03
+2.505600E+00,-3.160144E+00,+714.377E-03
+2.507250E+00,-3.160144E+00,+715.091E-03
+2.508900E+00,-3.165170E+00,+715.328E-03
+2.510550E+00,-3.165170E+00,+715.579E-03
+2.512200E+00,-3.165170E+00,+715.831E-03
+2.513850E+00,-3.165170E+00,+716.437E-03
+2.515500E+00,-3.165170E+00,+717.653E-03
+2.517150E+00,-3.170195E+00,+718.618E-03
+2.518800E+00,-3.170195E+00,+719.097E-03
+2.520450E+00,-3.170195E+00,+719.348E-03
+2.522100E+00,-3.170195E+00,+719.600E-03
+2.523750E+00,-3.170195E+00,+719.965E-03
+2.525400E+00,-3.170195E+00,+720.930E-03
+2.527050E+00,-3.175220E+00,+722.146E-03
+2.528700E+00,-3.175220E+00,+722.860E-03
+2.530350E+00,-3.179313E+00,+723.322E-03
+2.532000E+00,-3.180245E+00,+723.533E-03
+2.533650E+00,-3.185270E+00,+723.620E-03
+2.535300E+00,-3.190295E+00,+724.122E-03
+2.536950E+00,-3.191172E+00,+724.669E-03
+2.538600E+00,-3.195393E+00,+725.633E-03
+2.540250E+00,-3.200345E+00,+726.347E-03
+2.541900E+00,-3.210396E+00,+727.061E-03
+2.543550E+00,-3.215421E+00,+727.389E-03
+2.545200E+00,-3.220446E+00,+727.389E-03
+2.546850E+00,-3.225471E+00,+727.640E-03
+2.548500E+00,-3.230496E+00,+727.653E-03
+2.550150E+00,-3.234991E+00,+728.116E-03
+2.551800E+00,-3.235521E+00,+728.578E-03
+2.553450E+00,-3.235521E+00,+729.292E-03
+2.555100E+00,-3.240546E+00,+729.754E-03
+2.556750E+00,-3.241826E+00,+730.655E-03
+2.558400E+00,-3.245572E+00,+731.157E-03
+2.560050E+00,-3.245572E+00,+731.409E-03
+2.561700E+00,-3.245572E+00,+731.603E-03
+2.563350E+00,-3.245572E+00,+731.660E-03
+2.565000E+00,-3.247856E+00,+732.277E-03
+2.566650E+00,-3.250597E+00,+732.665E-03
+2.568300E+00,-3.250597E+00,+733.452E-03
+2.569950E+00,-3.250597E+00,+734.172E-03
+2.571600E+00,-3.250597E+00,+735.131E-03
+2.573250E+00,-3.250597E+00,+735.429E-03
+2.574900E+00,-3.250597E+00,+735.553E-03
+2.576550E+00,-3.255622E+00,+735.680E-03
+2.578200E+00,-3.259770E+00,+736.182E-03
+2.579850E+00,-3.260647E+00,+736.944E-03
+2.581500E+00,-3.261378E+00,+738.156E-03
+2.583150E+00,-3.265672E+00,+739.121E-03
+2.584800E+00,-3.270697E+00,+739.449E-03
+2.586450E+00,-3.275722E+00,+739.700E-03
+2.588100E+00,-3.280747E+00,+740.005E-03
+2.589750E+00,-3.290798E+00,+740.984E-03
+2.591400E+00,-3.290798E+00,+742.411E-03
+2.593050E+00,-3.299514E+00,+743.151E-03
+2.594700E+00,-3.300848E+00,+743.469E-03
+2.596350E+00,-3.307956E+00,+743.720E-03
+2.598000E+00,-3.310898E+00,+744.287E-03
+2.599650E+00,-3.315923E+00,+745.251E-03
+2.601300E+00,-3.320948E+00,+746.468E-03
+2.602950E+00,-3.320948E+00,+747.181E-03
+2.604600E+00,-3.320948E+00,+747.489E-03
+2.606250E+00,-3.325974E+00,+747.603E-03
+2.607900E+00,-3.325974E+00,+747.814E-03
+2.609550E+00,-3.325974E+00,+748.277E-03
+2.611200E+00,-3.325974E+00,+748.990E-03
+2.612850E+00,-3.330999E+00,+750.206E-03
+2.614500E+00,-3.330999E+00,+750.920E-03
+2.616150E+00,-3.330999E+00,+751.382E-03
+2.617800E+00,-3.330999E+00,+751.509E-03
+2.619450E+00,-3.336024E+00,+751.760E-03
+2.621100E+00,-3.336024E+00,+751.760E-03
+2.622750E+00,-3.340318E+00,+752.226E-03
+2.624400E+00,-3.341049E+00,+752.689E-03
+2.626050E+00,-3.346074E+00,+753.402E-03
+2.627700E+00,-3.347956E+00,+753.865E-03
+2.629350E+00,-3.352177E+00,+754.578E-03
+2.631000E+00,-3.356398E+00,+755.278E-03
+2.632650E+00,-3.365645E+00,+755.529E-03
+2.634300E+00,-3.369866E+00,+755.529E-03
+2.635950E+00,-3.376225E+00,+755.780E-03
+2.637600E+00,-3.381250E+00,+756.032E-03
+2.639250E+00,-3.387554E+00,+756.598E-03
+2.640900E+00,-3.391300E+00,+757.312E-03
+2.642550E+00,-3.395996E+00,+758.277E-03
+2.644200E+00,-3.400218E+00,+759.241E-03
+2.645850E+00,-3.401350E+00,+759.549E-03
+2.647500E+00,-3.401350E+00,+759.549E-03
+2.649150E+00,-3.406376E+00,+759.549E-03
+2.650800E+00,-3.406376E+00,+759.801E-03
+2.652450E+00,-3.406376E+00,+759.801E-03
+2.654100E+00,-3.406376E+00,+760.052E-03
+2.655750E+00,-3.408112E+00,+760.303E-03
+2.657400E+00,-3.411401E+00,+760.679E-03
+2.659050E+00,-3.411401E+00,+761.308E-03
+2.660700E+00,-3.411401E+00,+762.062E-03
+2.662350E+00,-3.411401E+00,+762.816E-03
+2.664000E+00,-3.412132E+00,+763.067E-03
+2.665650E+00,-3.416426E+00,+763.318E-03
+2.667300E+00,-3.416426E+00,+763.569E-03
+2.668950E+00,-3.421451E+00,+763.569E-03
+2.670600E+00,-3.426476E+00,+763.821E-03
+2.672250E+00,-3.426476E+00,+763.821E-03
+2.673900E+00,-3.431501E+00,+764.072E-03
+2.675550E+00,-3.436526E+00,+764.574E-03
+2.677200E+00,-3.441551E+00,+764.933E-03
