second,Volt1,Volt2,Volt3
-11.75200E-03,+612.42091E-03,-922.20949E-03,+622.85256E-03
-11.70000E-03,+611.59076E-03,-923.26471E-03,+622.85256E-03
-11.64800E-03,+610.76864E-03,-921.80748E-03,+622.85256E-03
-11.59600E-03,+609.94653E-03,-923.26473E-03,+622.85256E-03
-11.54400E-03,+609.10030E-03,-922.61144E-03,+622.85256E-03
-11.49200E-03,+608.37066E-03,-922.00845E-03,+622.85256E-03
-11.44000E-03,+607.58070E-03,-923.26473E-03,+622.85256E-03
-11.38800E-03,+606.71237E-03,-922.00845E-03,+622.85256E-03
-11.33600E-03,+605.93648E-03,-922.00845E-03,+622.85256E-03
-11.28400E-03,+605.16462E-03,-922.00845E-03,+622.85256E-03
-11.23200E-03,+604.32040E-03,-923.26473E-03,+622.85256E-03
-11.18000E-03,+603.49025E-03,-923.26473E-03,+622.85256E-03
-11.12800E-03,+602.63598E-03,-923.26473E-03,+622.85256E-03
-11.07600E-03,+601.72543E-03,-924.52102E-03,+622.85256E-03
-11.02400E-03,+600.94955E-03,-924.52102E-03,+622.85256E-03
-10.97200E-03,+600.08121E-03,-924.52102E-03,+622.85256E-03
-10.92000E-03,+599.28925E-03,-923.26473E-03,+622.85256E-03
-10.86800E-03,+598.41487E-03,-923.96822E-03,+622.85256E-03
-10.81600E-03,+597.50030E-03,-923.26473E-03,+622.85256E-03
-10.76400E-03,+596.79277E-03,-924.52102E-03,+622.85256E-03
-10.71200E-03,+595.87015E-03,-924.52102E-03,+622.85256E-03
-10.66000E-03,+595.00784E-03,-924.77224E-03,+622.85256E-03
-10.60800E-03,+594.17568E-03,-924.52102E-03,+622.85256E-03
-10.55600E-03,+593.32945E-03,-921.40541E-03,+622.85256E-03
-10.50400E-03,+592.66613E-03,-919.49589E-03,+622.85256E-03
-10.45200E-03,+592.06915E-03,-916.78229E-03,+622.85256E-03
-10.40000E-03,+591.54051E-03,-910.70189E-03,+622.85256E-03
-10.34800E-03,+591.25508E-03,-904.82246E-03,+622.85256E-03
-10.29600E-03,+591.03800E-03,-899.79737E-03,+622.85256E-03
-10.24400E-03,+590.96363E-03,-894.97325E-03,+622.85256E-03
-10.19200E-03,+591.00584E-03,-886.38028E-03,+622.85256E-03
-10.14000E-03,+591.14855E-03,-880.29988E-03,+622.85256E-03
-10.08800E-03,+591.34151E-03,-874.16920E-03,+622.85256E-03
-10.03600E-03,+591.58473E-03,-867.03352E-03,+622.85256E-03
-9.98400E-03,+591.96463E-03,-860.80239E-03,+622.85256E-03
-9.93200E-03,+592.30031E-03,-855.97827E-03,+622.85256E-03
-9.88000E-03,+592.80684E-03,-851.15415E-03,+622.85256E-03
-9.82800E-03,+593.24705E-03,-844.77221E-03,+622.85256E-03
-9.77600E-03,+593.81388E-03,-838.99335E-03,+622.85256E-03
-9.72400E-03,+594.44704E-03,-832.91295E-03,+622.85256E-03
-9.67200E-03,+595.00986E-03,-826.83254E-03,+622.85256E-03
-9.62000E-03,+595.66112E-03,-820.75214E-03,+622.85256E-03
-9.56800E-03,+596.40283E-03,-814.67174E-03,+622.85256E-03
-9.51600E-03,+596.99579E-03,-809.49583E-03,+622.85256E-03
-9.46400E-03,+597.64504E-03,-802.51094E-03,+622.85256E-03
-9.41200E-03,+598.36464E-03,-796.43053E-03,+622.85256E-03
-9.36000E-03,+599.12845E-03,-789.34508E-03,+622.85256E-03
-9.30800E-03,+599.70936E-03,-784.26973E-03,+622.85256E-03
-9.25600E-03,+600.38071E-03,-778.18933E-03,+622.85256E-03
-9.20400E-03,+601.10232E-03,-774.62149E-03,+622.85256E-03
-9.15200E-03,+601.82393E-03,-768.54109E-03,+622.85256E-03
-9.10000E-03,+602.54554E-03,-762.46069E-03,+622.85256E-03
-9.04800E-03,+603.32544E-03,-757.63656E-03,+622.85256E-03
-8.99600E-03,+604.03901E-03,-750.29988E-03,+622.85256E-03
-8.94400E-03,+604.71238E-03,-744.82246E-03,+622.85256E-03
-8.89200E-03,+605.45006E-03,-739.39536E-03,+622.85256E-03
-8.84000E-03,+606.11338E-03,-733.31496E-03,+622.85256E-03
-8.78800E-03,+606.72644E-03,-725.92799E-03,+622.85256E-03
-8.73600E-03,+607.55257E-03,-721.00343E-03,+622.85256E-03
-8.68400E-03,+608.33247E-03,-716.33003E-03,+622.85256E-03
-8.63200E-03,+609.06212E-03,-712.76219E-03,+622.85256E-03
-8.58000E-03,+609.86212E-03,-706.68179E-03,+622.85256E-03
-8.52800E-03,+610.62192E-03,-700.29985E-03,+622.85256E-03
-8.47600E-03,+611.40182E-03,-694.52099E-03,+622.85256E-03
-8.42400E-03,+612.18172E-03,-688.44059E-03,+622.85256E-03
-8.37200E-03,+612.89931E-03,-681.10390E-03,+622.85256E-03
-8.32000E-03,+613.53047E-03,-676.27978E-03,+622.85256E-03
-8.26800E-03,+614.21388E-03,-670.75217E-03,+622.85256E-03
-8.21600E-03,+614.86313E-03,-663.76719E-03,+622.85256E-03
-8.16400E-03,+615.58473E-03,-659.29486E-03,+622.85256E-03
-8.11200E-03,+616.30835E-03,-654.47074E-03,+622.85256E-03
-8.06000E-03,+617.03800E-03,-647.13405E-03,+622.85256E-03
-8.00800E-03,+617.76765E-03,-642.30993E-03,+622.85256E-03
-7.95600E-03,+618.47117E-03,-637.48581E-03,+622.85256E-03
-7.90400E-03,+619.20886E-03,-633.91797E-03,+622.85256E-03
-7.85200E-03,+619.82192E-03,-628.89282E-03,+622.85256E-03
-7.80000E-03,+620.48524E-03,-621.75717E-03,+622.85256E-03
-7.74800E-03,+621.13046E-03,-616.93305E-03,+622.85256E-03
-7.69600E-03,+621.91036E-03,-612.10893E-03,+622.85256E-03
-7.64400E-03,+622.67418E-03,-606.02853E-03,+622.85256E-03
-7.59200E-03,+623.32142E-03,-599.94812E-03,+622.85256E-03
-7.54000E-03,+623.95257E-03,-595.37529E-03,+622.85256E-03
-7.48800E-03,+624.51539E-03,-591.50588E-03,+622.85256E-03
-7.43600E-03,+625.19679E-03,-585.47576E-03,+622.85256E-03
-7.38400E-03,+625.92041E-03,-579.74709E-03,+622.85256E-03
-7.33200E-03,+626.54956E-03,-575.82752E-03,+622.85256E-03
-7.28000E-03,+627.21891E-03,-571.00340E-03,+622.85256E-03
-7.22800E-03,+627.81991E-03,-566.17928E-03,+622.85256E-03
-7.17600E-03,+628.48725E-03,-560.09888E-03,+622.85256E-03
-7.12400E-03,+629.12041E-03,-555.27476E-03,+622.85256E-03
-7.07200E-03,+629.83398E-03,-548.23955E-03,+622.85256E-03
-7.02000E-03,+630.48524E-03,-543.11395E-03,+622.85256E-03
-6.96800E-03,+631.09830E-03,-538.28983E-03,+622.85256E-03
-6.91600E-03,+631.79780E-03,-533.46571E-03,+622.85256E-03
-6.86400E-03,+632.41287E-03,-527.38531E-03,+622.85256E-03
-6.81200E-03,+633.09428E-03,-521.30491E-03,+622.85256E-03
-6.76000E-03,+633.72142E-03,-518.74213E-03,+622.85256E-03
-6.70800E-03,+634.28222E-03,-514.97328E-03,+622.85256E-03
-6.65600E-03,+634.87921E-03,-509.34511E-03,+622.85256E-03
-6.60400E-03,+635.57669E-03,-503.66675E-03,+622.85256E-03
-6.55200E-03,+636.18775E-03,-499.69687E-03,+622.85256E-03
-6.50000E-03,+636.81690E-03,-496.12906E-03,+622.85256E-03
-6.44800E-03,+637.43800E-03,-493.61650E-03,+622.85256E-03
-6.39600E-03,+638.04101E-03,-486.48079E-03,+622.85256E-03
-6.34400E-03,+638.67820E-03,-480.40038E-03,+622.85256E-03
-6.29200E-03,+639.23297E-03,-476.83255E-03,+622.85256E-03
-6.24000E-03,+639.77167E-03,-473.26471E-03,+622.85256E-03
-6.18800E-03,+640.49127E-03,-465.92802E-03,+622.85256E-03
-6.13600E-03,+641.12644E-03,-461.10390E-03,+622.85256E-03
-6.08400E-03,+641.77167E-03,-457.18434E-03,+622.85256E-03
-6.03200E-03,+642.27820E-03,-453.96822E-03,+622.85256E-03
-5.98000E-03,+642.83699E-03,-447.38528E-03,+622.85256E-03
-5.92800E-03,+643.47418E-03,-441.80742E-03,+622.85256E-03
-5.87600E-03,+643.96865E-03,-438.23958E-03,+622.85256E-03
-5.82400E-03,+644.49729E-03,-434.67174E-03,+622.85256E-03
-5.77200E-03,+645.12242E-03,-430.80243E-03,+622.85256E-03
-5.72000E-03,+645.75157E-03,-425.02350E-03,+622.85256E-03
-5.66800E-03,+646.20785E-03,-420.19938E-03,+622.85256E-03
-5.61600E-03,+646.79478E-03,-416.98333E-03,+622.85256E-03
-5.56400E-03,+647.38775E-03,-414.16920E-03,+622.85256E-03
-5.51200E-03,+648.01489E-03,-409.49586E-03,+622.85256E-03
-5.46000E-03,+648.51538E-03,-403.41546E-03,+622.85256E-03
-5.40800E-03,+649.14252E-03,-398.59134E-03,+622.85256E-03
-5.35600E-03,+649.75358E-03,-393.11399E-03,+622.85256E-03
-5.30400E-03,+650.28222E-03,-388.54106E-03,+622.85256E-03
-5.25200E-03,+650.85307E-03,-381.60642E-03,+622.85256E-03
-5.20000E-03,+651.44001E-03,-378.03858E-03,+622.85256E-03
-5.14800E-03,+651.81790E-03,-373.21446E-03,+622.85256E-03
-5.09600E-03,+652.51338E-03,-369.64662E-03,+622.85256E-03
-5.04400E-03,+653.07619E-03,-364.82250E-03,+622.85256E-03
-4.99200E-03,+653.45408E-03,-358.74209E-03,+622.85256E-03
-4.94000E-03,+654.02292E-03,-356.43054E-03,+622.85256E-03
-4.88800E-03,+654.56363E-03,-352.81241E-03,+622.85256E-03
-4.83600E-03,+655.09026E-03,-348.03858E-03,+622.85256E-03
-4.78400E-03,+655.63297E-03,-341.95817E-03,+622.85256E-03
-4.73200E-03,+656.07519E-03,-338.39033E-03,+622.85256E-03
-4.68000E-03,+656.55559E-03,-336.07878E-03,+622.85256E-03
-4.62800E-03,+657.10433E-03,-332.51094E-03,+622.85256E-03
-4.57600E-03,+657.53649E-03,-327.78735E-03,+622.85256E-03
-4.52400E-03,+658.06513E-03,-324.11898E-03,+622.85256E-03
-4.47200E-03,+658.52745E-03,-319.29486E-03,+622.85256E-03
-4.42000E-03,+658.98775E-03,-314.47074E-03,+622.85256E-03
-4.36800E-03,+659.54654E-03,-309.09382E-03,+622.85256E-03
-4.31600E-03,+659.97468E-03,-302.30993E-03,+622.85256E-03
-4.26400E-03,+660.49126E-03,-298.74209E-03,+622.85256E-03
-4.21200E-03,+660.97971E-03,-295.17425E-03,+622.85256E-03
-4.16000E-03,+661.41991E-03,-292.61147E-03,+622.85256E-03
-4.10800E-03,+661.93850E-03,-287.23452E-03,+622.85256E-03
-4.05600E-03,+662.26614E-03,-281.95817E-03,+622.85256E-03
-4.00400E-03,+662.82895E-03,-278.79238E-03,+622.85256E-03
-3.95200E-03,+663.22292E-03,-276.07878E-03,+622.85256E-03
-3.90000E-03,+663.70131E-03,-272.51094E-03,+622.85256E-03
-3.84800E-03,+664.03699E-03,-267.48585E-03,+622.85256E-03
-3.79600E-03,+664.52343E-03,-259.49583E-03,+622.85256E-03
-3.74400E-03,+664.91137E-03,-256.78229E-03,+622.85256E-03
-3.69200E-03,+665.34554E-03,-253.21446E-03,+622.85256E-03
-3.64000E-03,+665.74152E-03,-249.64662E-03,+622.85256E-03
-3.58800E-03,+666.16563E-03,-244.82250E-03,+622.85256E-03
-3.53600E-03,+666.60383E-03,-240.14909E-03,+622.85256E-03
-3.48400E-03,+667.00383E-03,-237.33509E-03,+622.85256E-03
-3.43200E-03,+667.49830E-03,-234.82253E-03,+622.85256E-03
-3.38000E-03,+667.81187E-03,-231.80742E-03,+622.85256E-03
-3.32800E-03,+668.29830E-03,-228.23958E-03,+622.85256E-03
-3.27600E-03,+668.62996E-03,-221.00344E-03,+622.85256E-03
-3.22400E-03,+669.06614E-03,-217.33506E-03,+622.85256E-03
-3.17200E-03,+669.45609E-03,-215.97831E-03,+622.85256E-03
-3.12000E-03,+669.92242E-03,-212.71194E-03,+622.85256E-03
-3.06800E-03,+670.27820E-03,-207.33502E-03,+622.85256E-03
-3.01600E-03,+670.69227E-03,-201.45563E-03,+622.85256E-03
-2.96400E-03,+671.05006E-03,-198.23958E-03,+622.85256E-03
-2.91200E-03,+671.48423E-03,-194.67174E-03,+622.85256E-03
-2.86000E-03,+671.78172E-03,-192.36018E-03,+622.85256E-03
-2.80800E-03,+672.10734E-03,-186.27978E-03,+622.85256E-03
-2.75600E-03,+672.51940E-03,-181.45566E-03,+622.85256E-03
-2.70400E-03,+672.81287E-03,-177.88782E-03,+622.85256E-03
-2.65200E-03,+673.30734E-03,-175.77731E-03,+622.85256E-03
-2.60000E-03,+673.65106E-03,-173.26471E-03,+622.85256E-03
-2.54800E-03,+674.03699E-03,-170.75218E-03,+622.85256E-03
-2.49600E-03,+674.37267E-03,-165.27472E-03,+622.85256E-03
-2.44400E-03,+674.83297E-03,-161.30491E-03,+622.85256E-03
-2.39200E-03,+675.12644E-03,-157.73707E-03,+622.85256E-03
-2.34000E-03,+675.54051E-03,-155.67680E-03,+622.85256E-03
-2.28800E-03,+675.86614E-03,-153.11395E-03,+622.85256E-03
-2.23600E-03,+676.29026E-03,-149.54611E-03,+622.85256E-03
-2.18400E-03,+676.55156E-03,-144.72199E-03,+622.85256E-03
-2.13200E-03,+676.80081E-03,-139.89787E-03,+622.85256E-03
-2.08000E-03,+677.20885E-03,-136.83258E-03,+622.85256E-03
-2.02800E-03,+677.39378E-03,-134.32002E-03,+622.85256E-03
-1.97600E-03,+677.67920E-03,-130.45064E-03,+622.85256E-03
-1.92400E-03,+678.06513E-03,-125.62652E-03,+622.85256E-03
-1.87200E-03,+678.31237E-03,-122.05868E-03,+622.85256E-03
-1.82000E-03,+678.71639E-03,-117.23456E-03,+622.85256E-03
-1.76800E-03,+678.94955E-03,-114.92300E-03,+622.85256E-03
-1.71600E-03,+679.15659E-03,-112.61144E-03,+622.85256E-03
-1.66400E-03,+679.49227E-03,-109.04360E-03,+622.85256E-03
-1.61200E-03,+679.72945E-03,-104.21948E-03,+622.85256E-03
-1.56000E-03,+679.96262E-03,-100.40042E-03,+622.85256E-03
-1.50800E-03,+680.29830E-03,-96.63158E-03,+622.85256E-03
-1.45600E-03,+680.60986E-03,-94.11901E-03,+622.85256E-03
-1.40400E-03,+680.88524E-03,-91.20441E-03,+622.85256E-03
-1.35200E-03,+681.25508E-03,-86.38028E-03,+622.85256E-03
-1.30000E-03,+681.44001E-03,-81.55620E-03,+622.85256E-03
-1.24800E-03,+681.67518E-03,-77.98833E-03,+622.85256E-03
-1.19600E-03,+681.96061E-03,-75.67677E-03,+622.85256E-03
-1.14400E-03,+682.21991E-03,-72.76223E-03,+622.85256E-03
-1.09200E-03,+682.38071E-03,-69.79737E-03,+622.85256E-03
-1.04000E-03,+682.66614E-03,-66.22953E-03,+622.85256E-03
-988.00E-06,+682.94955E-03,-61.45570E-03,+622.85256E-03
-936.00E-06,+683.09227E-03,-57.83757E-03,+622.85256E-03
-884.00E-06,+683.32142E-03,-55.52601E-03,+622.85256E-03
-832.00E-06,+683.57870E-03,-53.91801E-03,+622.85256E-03
-780.00E-06,+683.77166E-03,-50.40035E-03,+622.85256E-03
-728.00E-06,+683.86413E-03,-44.82250E-03,+622.85256E-03
-676.00E-06,+684.01488E-03,-40.09891E-03,+622.85256E-03
-624.00E-06,+684.39679E-03,-37.58635E-03,+622.85256E-03
-572.00E-06,+684.58172E-03,-35.07379E-03,+622.85256E-03
-520.00E-06,+684.68624E-03,-31.80742E-03,+622.85256E-03
-468.00E-06,+684.87920E-03,-26.98330E-03,+622.85256E-03
-416.00E-06,+685.07217E-03,-23.41546E-03,+622.85256E-03
-364.00E-06,+685.30935E-03,-18.74213E-03,+622.85256E-03
-312.00E-06,+685.45810E-03,-16.22957E-03,+622.85256E-03
-260.00E-06,+685.55056E-03,-14.97329E-03,+622.85256E-03
-208.00E-06,+685.69327E-03,-11.65667E-03,+622.85256E-03
-156.00E-06,+685.86011E-03,-8.08883E-03,+622.85256E-03
-104.00E-06,+686.07920E-03,-3.26471E-03,+622.85256E-03
-52.00E-06,+686.21387E-03,-1.15419E-03,+622.85256E-03
+0.0E+00,+686.31438E-03,+1.35841E-03,+622.85256E-03
+52.00E-06,+686.41488E-03,+4.92625E-03,+622.85256E-03
+104.00E-06,+686.65006E-03,+6.38350E-03,+622.85256E-03
+156.00E-06,+686.79277E-03,+10.80564E-03,+622.85256E-03
+208.00E-06,+686.96764E-03,+15.62977E-03,+622.85256E-03
+260.00E-06,+687.06815E-03,+18.94631E-03,+622.85256E-03
+312.00E-06,+687.11840E-03,+21.45887E-03,+622.85256E-03
+364.00E-06,+687.16865E-03,+23.97144E-03,+622.85256E-03
+416.00E-06,+687.29126E-03,+26.48400E-03,+622.85256E-03
+468.00E-06,+687.44805E-03,+28.99656E-03,+622.85256E-03
+520.00E-06,+687.57066E-03,+32.01167E-03,+622.85256E-03
+572.00E-06,+687.67116E-03,+36.53425E-03,+622.85256E-03
+624.00E-06,+687.77569E-03,+40.40363E-03,+622.85256E-03
+676.00E-06,+687.87217E-03,+42.81566E-03,+622.85256E-03
+728.00E-06,+687.92242E-03,+45.32822E-03,+622.85256E-03
+780.00E-06,+688.02292E-03,+47.33831E-03,+622.85256E-03
+832.00E-06,+688.07317E-03,+50.35335E-03,+622.85256E-03
+884.00E-06,+688.13749E-03,+53.21771E-03,+622.85256E-03
+936.00E-06,+688.22392E-03,+58.04183E-03,+622.85256E-03
+988.00E-06,+688.27418E-03,+61.60966E-03,+622.85256E-03
+1.04000E-03,+688.32443E-03,+63.92122E-03,+622.85256E-03
+1.09200E-03,+688.40684E-03,+65.42872E-03,+622.85256E-03
+1.14400E-03,+688.42493E-03,+67.28806E-03,+622.85256E-03
+1.19600E-03,+688.47518E-03,+70.85590E-03,+622.85256E-03
+1.24800E-03,+688.52543E-03,+74.42374E-03,+622.85256E-03
+1.30000E-03,+688.52543E-03,+77.99157E-03,+622.85256E-03
+1.35200E-03,+688.56764E-03,+80.30313E-03,+622.85256E-03
+1.40400E-03,+688.57568E-03,+84.27294E-03,+622.85256E-03
+1.45600E-03,+688.59980E-03,+85.52922E-03,+622.85256E-03
+1.50800E-03,+688.62593E-03,+87.23781E-03,+622.85256E-03
+1.56000E-03,+688.62593E-03,+90.55435E-03,+622.85256E-03
+1.61200E-03,+688.62593E-03,+93.06691E-03,+622.85256E-03
+1.66400E-03,+688.62593E-03,+96.83576E-03,+622.85256E-03
+1.71600E-03,+688.62593E-03,+100.25288E-03,+622.85256E-03
+1.76800E-03,+688.62593E-03,+103.11716E-03,+622.85256E-03
+1.82000E-03,+688.62593E-03,+105.62973E-03,+622.85256E-03
+1.87200E-03,+688.62593E-03,+108.14229E-03,+622.85256E-03
+1.92400E-03,+688.62593E-03,+110.75539E-03,+622.85256E-03
+1.97600E-03,+688.62593E-03,+114.32323E-03,+622.85256E-03
+2.02800E-03,+688.62593E-03,+118.84588E-03,+622.85256E-03
+2.08000E-03,+688.62593E-03,+122.71519E-03,+622.85256E-03
+2.13200E-03,+688.62593E-03,+124.47395E-03,+622.85256E-03
+2.18400E-03,+688.62593E-03,+127.33831E-03,+622.85256E-03
+2.23600E-03,+688.62593E-03,+129.49907E-03,+622.85256E-03
+2.28800E-03,+688.57769E-03,+134.42377E-03,+622.85256E-03
+2.34000E-03,+688.57568E-03,+136.78554E-03,+622.85256E-03
+2.39200E-03,+688.52543E-03,+141.60966E-03,+622.85256E-03
+2.44400E-03,+688.47518E-03,+142.66494E-03,+622.85256E-03
+2.49600E-03,+688.40885E-03,+144.57445E-03,+622.85256E-03
+2.54800E-03,+688.37468E-03,+145.83073E-03,+622.85256E-03
+2.60000E-03,+688.37468E-03,+148.34329E-03,+622.85256E-03
+2.65200E-03,+688.32443E-03,+149.59958E-03,+622.85256E-03
+2.70400E-03,+688.27418E-03,+151.71017E-03,+622.85256E-03
+2.75600E-03,+688.17367E-03,+154.62470E-03,+622.85256E-03
+2.80800E-03,+688.09126E-03,+158.84585E-03,+622.85256E-03
+2.86000E-03,+688.01287E-03,+162.16239E-03,+622.85256E-03
+2.91200E-03,+687.97066E-03,+164.67495E-03,+622.85256E-03
+2.96400E-03,+687.87819E-03,+165.93123E-03,+622.85256E-03
+3.01600E-03,+687.87217E-03,+167.18752E-03,+622.85256E-03
+3.06800E-03,+687.79377E-03,+170.40364E-03,+622.85256E-03
+3.12000E-03,+687.77166E-03,+173.46892E-03,+622.85256E-03
+3.17200E-03,+687.72141E-03,+177.53931E-03,+622.85256E-03
+3.22400E-03,+687.57066E-03,+181.00661E-03,+622.85256E-03
+3.27600E-03,+687.52041E-03,+183.41871E-03,+622.85256E-03
+3.32800E-03,+687.45810E-03,+184.77545E-03,+622.85256E-03
+3.38000E-03,+687.33950E-03,+186.03174E-03,+622.85256E-03
+3.43200E-03,+687.24704E-03,+189.09710E-03,+622.85256E-03
+3.48400E-03,+687.15458E-03,+192.66494E-03,+622.85256E-03
+3.53600E-03,+687.06815E-03,+194.97650E-03,+622.85256E-03
+3.58800E-03,+687.01789E-03,+198.54434E-03,+622.85256E-03
+3.64000E-03,+686.95759E-03,+200.85590E-03,+622.85256E-03
+3.69200E-03,+686.78473E-03,+203.61968E-03,+622.85256E-03
+3.74400E-03,+686.61789E-03,+204.87596E-03,+622.85256E-03
+3.79600E-03,+686.48322E-03,+206.53429E-03,+622.85256E-03
+3.84800E-03,+686.35659E-03,+207.58956E-03,+622.85256E-03
+3.90000E-03,+686.26412E-03,+209.90112E-03,+622.85256E-03
+3.95200E-03,+686.16362E-03,+213.46896E-03,+622.85256E-03
+4.00400E-03,+686.06312E-03,+216.18249E-03,+622.85256E-03
+4.05600E-03,+685.91237E-03,+219.95133E-03,+622.85256E-03
+4.10800E-03,+685.81186E-03,+221.20762E-03,+622.85256E-03
+4.16000E-03,+685.60081E-03,+223.72018E-03,+622.85256E-03
+4.21200E-03,+685.45809E-03,+225.02675E-03,+622.85256E-03
+4.26400E-03,+685.32141E-03,+227.48902E-03,+622.85256E-03
+4.31600E-03,+685.17267E-03,+228.74530E-03,+622.85256E-03
+4.36800E-03,+684.97970E-03,+230.70514E-03,+622.85256E-03
+4.42000E-03,+684.75659E-03,+234.27298E-03,+622.85256E-03
+4.47200E-03,+684.65609E-03,+236.88609E-03,+622.85256E-03
+4.52400E-03,+684.55558E-03,+241.30812E-03,+622.85256E-03
+4.57600E-03,+684.35860E-03,+243.72022E-03,+622.85256E-03
+4.62800E-03,+684.12744E-03,+245.07696E-03,+622.85256E-03
+4.68000E-03,+683.92242E-03,+246.33324E-03,+622.85256E-03
+4.73200E-03,+683.82995E-03,+248.14233E-03,+622.85256E-03
+4.78400E-03,+683.68724E-03,+250.10209E-03,+622.85256E-03
+4.83600E-03,+683.48824E-03,+252.76544E-03,+622.85256E-03
+4.88800E-03,+683.20482E-03,+256.33328E-03,+622.85256E-03
+4.94000E-03,+683.05809E-03,+258.89606E-03,+622.85256E-03
+4.99200E-03,+682.91538E-03,+261.40862E-03,+622.85256E-03
+5.04400E-03,+682.64604E-03,+263.92118E-03,+622.85256E-03
+5.09600E-03,+682.42895E-03,+265.17746E-03,+622.85256E-03
+5.14800E-03,+682.24403E-03,+266.43375E-03,+622.85256E-03
+5.20000E-03,+682.14352E-03,+267.69003E-03,+622.85256E-03
+5.25200E-03,+681.95056E-03,+268.94631E-03,+622.85256E-03
+5.30400E-03,+681.65709E-03,+271.45887E-03,+622.85256E-03
+5.35600E-03,+681.49026E-03,+274.62474E-03,+622.85256E-03
+5.40800E-03,+681.33950E-03,+278.54426E-03,+622.85256E-03
+5.46000E-03,+681.07819E-03,+279.24786E-03,+622.85256E-03
+5.51200E-03,+680.78674E-03,+282.76540E-03,+622.85256E-03
+5.56400E-03,+680.59176E-03,+284.02168E-03,+622.85256E-03
+5.61600E-03,+680.34855E-03,+285.27797E-03,+622.85256E-03
+5.66800E-03,+680.03297E-03,+286.53425E-03,+622.85256E-03
+5.72000E-03,+679.83197E-03,+288.29308E-03,+622.85256E-03
+5.77200E-03,+679.63096E-03,+290.30309E-03,+622.85256E-03
+5.82400E-03,+679.32543E-03,+294.17248E-03,+622.85256E-03
+5.87600E-03,+679.08221E-03,+297.84078E-03,+622.85256E-03
+5.92800E-03,+678.92744E-03,+301.30816E-03,+622.85256E-03
+5.98000E-03,+678.61588E-03,+304.12219E-03,+622.85256E-03
+6.03200E-03,+678.30232E-03,+305.37847E-03,+622.85256E-03
+6.08400E-03,+678.15960E-03,+306.63475E-03,+622.85256E-03
+6.13600E-03,+677.86613E-03,+307.89103E-03,+622.85256E-03
+6.18800E-03,+677.52643E-03,+311.60967E-03,+622.85256E-03
+6.24000E-03,+677.37970E-03,+313.67001E-03,+622.85256E-03
+6.29200E-03,+677.18674E-03,+314.97650E-03,+622.85256E-03
+6.34400E-03,+676.91940E-03,+318.54434E-03,+622.85256E-03
+6.39600E-03,+676.68422E-03,+322.11218E-03,+622.85256E-03
+6.44800E-03,+676.50734E-03,+324.22269E-03,+622.85256E-03
+6.50000E-03,+676.21387E-03,+325.47897E-03,+622.85256E-03
+6.55200E-03,+675.92844E-03,+325.47897E-03,+622.85256E-03
+6.60400E-03,+675.67719E-03,+327.58957E-03,+622.85256E-03
+6.65600E-03,+675.33347E-03,+328.64484E-03,+622.85256E-03
+6.70800E-03,+675.04000E-03,+329.70012E-03,+622.85256E-03
+6.76000E-03,+674.78674E-03,+332.01168E-03,+622.85256E-03
+6.81200E-03,+674.40282E-03,+334.27294E-03,+622.85256E-03
+6.86400E-03,+674.15960E-03,+334.27294E-03,+622.85256E-03
+6.91600E-03,+673.86613E-03,+338.94635E-03,+622.85256E-03
+6.96800E-03,+673.47216E-03,+340.55435E-03,+622.85256E-03
+7.02000E-03,+673.17870E-03,+343.56947E-03,+622.85256E-03
+7.07200E-03,+672.82292E-03,+345.57947E-03,+622.85256E-03
+7.12400E-03,+672.54151E-03,+346.83575E-03,+622.85256E-03
+7.17600E-03,+672.20583E-03,+347.99158E-03,+622.85256E-03
+7.22800E-03,+671.86613E-03,+349.34832E-03,+622.85256E-03
+7.28000E-03,+671.66111E-03,+351.86088E-03,+622.85256E-03
+7.33200E-03,+671.32342E-03,+354.37344E-03,+622.85256E-03
+7.38400E-03,+671.02392E-03,+355.62972E-03,+622.85256E-03
+7.43600E-03,+670.73046E-03,+358.14229E-03,+622.85256E-03
+7.48800E-03,+670.33849E-03,+360.60464E-03,+622.85256E-03
+7.54000E-03,+670.13347E-03,+363.16741E-03,+622.85256E-03
+7.59200E-03,+669.85005E-03,+365.22776E-03,+622.85256E-03
+7.64400E-03,+669.48021E-03,+365.67998E-03,+622.85256E-03
+7.69600E-03,+669.16262E-03,+366.93626E-03,+622.85256E-03
+7.74800E-03,+668.81890E-03,+367.13730E-03,+622.85256E-03
+7.80000E-03,+668.52543E-03,+368.19254E-03,+622.85256E-03
+7.85200E-03,+668.20583E-03,+370.50414E-03,+622.85256E-03
+7.90400E-03,+667.85407E-03,+371.55942E-03,+622.85256E-03
+7.95600E-03,+667.64503E-03,+374.47395E-03,+622.85256E-03
+8.00800E-03,+667.28322E-03,+376.98651E-03,+622.85256E-03
+8.06000E-03,+666.95759E-03,+379.49907E-03,+622.85256E-03
+8.11200E-03,+666.61186E-03,+382.01163E-03,+622.85256E-03
+8.16400E-03,+666.22593E-03,+383.26792E-03,+622.85256E-03
+8.21600E-03,+666.00482E-03,+385.78048E-03,+622.85256E-03
+8.26800E-03,+665.60483E-03,+387.03676E-03,+622.85256E-03
+8.32000E-03,+665.33950E-03,+387.53931E-03,+622.85256E-03
+8.37200E-03,+665.02191E-03,+389.54932E-03,+622.85256E-03
+8.42400E-03,+664.65206E-03,+390.80560E-03,+622.85256E-03
