second,Volt1,Volt2,Volt3
+3.520650E+00,+23.336E-03,-1.924466E+00,+1.074204E+00
+3.522100E+00,+23.367E-03,-1.919441E+00,+1.074204E+00
+3.523550E+00,+23.449E-03,-1.919441E+00,+1.074204E+00
+3.525000E+00,+23.476E-03,-1.914416E+00,+1.074204E+00
+3.526450E+00,+23.537E-03,-1.909391E+00,+1.074204E+00
+3.527900E+00,+23.535E-03,-1.909391E+00,+1.074204E+00
+3.529350E+00,+23.538E-03,-1.905911E+00,+1.074204E+00
+3.530800E+00,+23.561E-03,-1.904366E+00,+1.074204E+00
+3.532250E+00,+23.564E-03,-1.904366E+00,+1.074204E+00
+3.533700E+00,+23.615E-03,-1.899340E+00,+1.074204E+00
+3.535150E+00,+23.677E-03,-1.899340E+00,+1.074204E+00
+3.536600E+00,+23.751E-03,-1.899340E+00,+1.074204E+00
+3.538050E+00,+23.782E-03,-1.894315E+00,+1.074204E+00
+3.539500E+00,+23.763E-03,-1.894315E+00,+1.074204E+00
+3.540950E+00,+23.794E-03,-1.889290E+00,+1.074204E+00
+3.542400E+00,+23.836E-03,-1.888022E+00,+1.074204E+00
+3.543850E+00,+23.843E-03,-1.884265E+00,+1.074204E+00
+3.545300E+00,+23.950E-03,-1.884265E+00,+1.074204E+00
+3.546750E+00,+23.996E-03,-1.879240E+00,+1.074204E+00
+3.548200E+00,+23.997E-03,-1.876162E+00,+1.074204E+00
+3.549650E+00,+23.991E-03,-1.874215E+00,+1.074204E+00
+3.551100E+00,+24.040E-03,-1.869190E+00,+1.074204E+00
+3.552550E+00,+24.030E-03,-1.864165E+00,+1.074204E+00
+3.554000E+00,+24.052E-03,-1.859278E+00,+1.074204E+00
+3.555450E+00,+24.130E-03,-1.859139E+00,+1.074204E+00
+3.556900E+00,+24.156E-03,-1.855861E+00,+1.074204E+00
+3.558350E+00,+24.146E-03,-1.854114E+00,+1.074204E+00
+3.559800E+00,+24.153E-03,-1.849089E+00,+1.074204E+00
+3.561250E+00,+24.182E-03,-1.848223E+00,+1.074204E+00
+3.562700E+00,+24.191E-03,-1.844064E+00,+1.074204E+00
+3.564150E+00,+24.214E-03,-1.839039E+00,+1.074204E+00
+3.565600E+00,+24.316E-03,-1.839039E+00,+1.074204E+00
+3.567050E+00,+24.323E-03,-1.834014E+00,+1.074204E+00
+3.568500E+00,+24.344E-03,-1.834014E+00,+1.074204E+00
+3.569950E+00,+24.338E-03,-1.828989E+00,+1.074204E+00
+3.571400E+00,+24.329E-03,-1.828989E+00,+1.074204E+00
+3.572850E+00,+24.379E-03,-1.828989E+00,+1.074204E+00
+3.574300E+00,+24.404E-03,-1.828989E+00,+1.074204E+00
+3.575750E+00,+24.463E-03,-1.823964E+00,+1.074204E+00
+3.577200E+00,+24.490E-03,-1.823964E+00,+1.074204E+00
+3.578650E+00,+24.514E-03,-1.823964E+00,+1.074204E+00
+3.580100E+00,+24.517E-03,-1.823964E+00,+1.074204E+00
+3.581550E+00,+24.518E-03,-1.818938E+00,+1.074204E+00
+3.583000E+00,+24.558E-03,-1.818938E+00,+1.074204E+00
+3.584450E+00,+24.603E-03,-1.818938E+00,+1.074204E+00
+3.585900E+00,+24.629E-03,-1.816665E+00,+1.074204E+00
+3.587350E+00,+24.664E-03,-1.813913E+00,+1.074204E+00
+3.588800E+00,+24.677E-03,-1.813913E+00,+1.074204E+00
+3.590250E+00,+24.692E-03,-1.809027E+00,+1.074204E+00
+3.591700E+00,+24.693E-03,-1.808888E+00,+1.074204E+00
+3.593150E+00,+24.743E-03,-1.805610E+00,+1.074204E+00
+3.594600E+00,+24.793E-03,-1.803863E+00,+1.074204E+00
+3.596050E+00,+24.835E-03,-1.803863E+00,+1.074204E+00
+3.597500E+00,+24.881E-03,-1.798838E+00,+1.074204E+00
+3.598950E+00,+24.894E-03,-1.793813E+00,+1.074204E+00
+3.600400E+00,+24.871E-03,-1.793813E+00,+1.074204E+00
+3.601850E+00,+24.910E-03,-1.788788E+00,+1.074204E+00
+3.603300E+00,+24.945E-03,-1.783763E+00,+1.074204E+00
+3.604750E+00,+24.969E-03,-1.781891E+00,+1.074204E+00
+3.606200E+00,+25.019E-03,-1.778737E+00,+1.074204E+00
+3.607650E+00,+25.070E-03,-1.778737E+00,+1.074204E+00
+3.609100E+00,+25.031E-03,-1.773712E+00,+1.074204E+00
+3.610550E+00,+25.066E-03,-1.770032E+00,+1.074204E+00
+3.612000E+00,+25.115E-03,-1.768687E+00,+1.074204E+00
+3.613450E+00,+25.143E-03,-1.763662E+00,+1.074204E+00
+3.614900E+00,+25.180E-03,-1.763662E+00,+1.074204E+00
+3.616350E+00,+25.247E-03,-1.758637E+00,+1.074204E+00
+3.617800E+00,+25.257E-03,-1.758637E+00,+1.074204E+00
+3.619250E+00,+25.229E-03,-1.753612E+00,+1.074204E+00
+3.620700E+00,+25.291E-03,-1.753612E+00,+1.074204E+00
+3.622150E+00,+25.320E-03,-1.748587E+00,+1.074204E+00
+3.623600E+00,+25.345E-03,-1.747117E+00,+1.074204E+00
+3.625050E+00,+25.395E-03,-1.743562E+00,+1.074204E+00
+3.626500E+00,+25.459E-03,-1.743562E+00,+1.074204E+00
+3.627950E+00,+25.464E-03,-1.743562E+00,+1.074204E+00
+3.629400E+00,+25.467E-03,-1.738536E+00,+1.074204E+00
+3.630850E+00,+25.509E-03,-1.735986E+00,+1.074204E+00
+3.632300E+00,+25.518E-03,-1.733511E+00,+1.074204E+00
+3.633750E+00,+25.564E-03,-1.733511E+00,+1.074204E+00
+3.635200E+00,+25.610E-03,-1.728486E+00,+1.074204E+00
+3.636650E+00,+25.649E-03,-1.728486E+00,+1.074204E+00
+3.638100E+00,+25.664E-03,-1.723461E+00,+1.074204E+00
+3.639550E+00,+25.691E-03,-1.720786E+00,+1.074204E+00
+3.641000E+00,+25.718E-03,-1.713411E+00,+1.074204E+00
+3.642450E+00,+25.736E-03,-1.712343E+00,+1.074204E+00
+3.643900E+00,+25.750E-03,-1.708122E+00,+1.074204E+00
+3.645350E+00,+25.846E-03,-1.703361E+00,+1.074204E+00
+3.646800E+00,+25.861E-03,-1.698335E+00,+1.074204E+00
+3.648250E+00,+25.841E-03,-1.695459E+00,+1.074204E+00
+3.649700E+00,+25.863E-03,-1.693310E+00,+1.074204E+00
+3.651150E+00,+25.880E-03,-1.688285E+00,+1.074204E+00
+3.652600E+00,+25.887E-03,-1.687821E+00,+1.074204E+00
+3.654050E+00,+25.973E-03,-1.683260E+00,+1.074204E+00
+3.655500E+00,+25.999E-03,-1.678235E+00,+1.074204E+00
+3.656950E+00,+26.015E-03,-1.678235E+00,+1.074204E+00
+3.658400E+00,+26.044E-03,-1.673210E+00,+1.074204E+00
+3.659850E+00,+26.071E-03,-1.671740E+00,+1.074204E+00
+3.661300E+00,+26.053E-03,-1.668185E+00,+1.074204E+00
+3.662750E+00,+26.112E-03,-1.668185E+00,+1.074204E+00
+3.664200E+00,+26.135E-03,-1.663159E+00,+1.074204E+00
+3.665650E+00,+26.196E-03,-1.663159E+00,+1.074204E+00
+3.667100E+00,+26.238E-03,-1.663159E+00,+1.074204E+00
+3.668550E+00,+26.255E-03,-1.658134E+00,+1.074204E+00
+3.670000E+00,+26.240E-03,-1.658134E+00,+1.074204E+00
+3.671450E+00,+26.251E-03,-1.658134E+00,+1.074204E+00
+3.672900E+00,+26.288E-03,-1.653109E+00,+1.074204E+00
+3.674350E+00,+26.335E-03,-1.653109E+00,+1.074204E+00
+3.675800E+00,+26.396E-03,-1.653109E+00,+1.074204E+00
+3.677250E+00,+26.422E-03,-1.648084E+00,+1.074204E+00
+3.678700E+00,+26.429E-03,-1.648084E+00,+1.074204E+00
+3.680150E+00,+26.439E-03,-1.643059E+00,+1.074204E+00
+3.681600E+00,+26.463E-03,-1.643059E+00,+1.074204E+00
+3.683050E+00,+26.486E-03,-1.638034E+00,+1.074204E+00
+3.684500E+00,+26.511E-03,-1.635157E+00,+1.074204E+00
+3.685950E+00,+26.563E-03,-1.633009E+00,+1.074204E+00
+3.687400E+00,+26.571E-03,-1.627984E+00,+1.074204E+00
+3.688850E+00,+26.593E-03,-1.622958E+00,+1.074204E+00
+3.690300E+00,+26.603E-03,-1.622958E+00,+1.074204E+00
+3.691750E+00,+26.650E-03,-1.617933E+00,+1.074204E+00
+3.693200E+00,+26.695E-03,-1.615986E+00,+1.074204E+00
+3.694650E+00,+26.709E-03,-1.610635E+00,+1.074204E+00
+3.696100E+00,+26.753E-03,-1.607883E+00,+1.074204E+00
+3.697550E+00,+26.791E-03,-1.607883E+00,+1.074204E+00
+3.699000E+00,+26.802E-03,-1.602997E+00,+1.074204E+00
+3.700450E+00,+26.814E-03,-1.601915E+00,+1.074204E+00
+3.701900E+00,+26.849E-03,-1.597833E+00,+1.074204E+00
+3.703350E+00,+26.891E-03,-1.595358E+00,+1.074204E+00
+3.704800E+00,+26.933E-03,-1.592808E+00,+1.074204E+00
+3.706250E+00,+27.015E-03,-1.587783E+00,+1.074204E+00
+3.707700E+00,+26.992E-03,-1.587783E+00,+1.074204E+00
+3.709150E+00,+27.003E-03,-1.587783E+00,+1.074204E+00
+3.710600E+00,+27.004E-03,-1.582757E+00,+1.074204E+00
+3.712050E+00,+27.049E-03,-1.582757E+00,+1.074204E+00
+3.713500E+00,+27.047E-03,-1.580886E+00,+1.074204E+00
+3.714950E+00,+27.092E-03,-1.577732E+00,+1.074204E+00
+3.716400E+00,+27.129E-03,-1.577732E+00,+1.074204E+00
+3.717850E+00,+27.151E-03,-1.572707E+00,+1.074204E+00
+3.719300E+00,+27.159E-03,-1.572707E+00,+1.074204E+00
+3.720750E+00,+27.180E-03,-1.567682E+00,+1.074204E+00
+3.722200E+00,+27.198E-03,-1.567682E+00,+1.074204E+00
+3.723650E+00,+27.227E-03,-1.563925E+00,+1.074204E+00
+3.725100E+00,+27.281E-03,-1.562657E+00,+1.074204E+00
+3.726550E+00,+27.293E-03,-1.557632E+00,+1.074204E+00
+3.728000E+00,+27.303E-03,-1.557632E+00,+1.074204E+00
+3.729450E+00,+27.326E-03,-1.552607E+00,+1.074204E+00
+3.730900E+00,+27.342E-03,-1.547582E+00,+1.074204E+00
+3.732350E+00,+27.352E-03,-1.547582E+00,+1.074204E+00
+3.733800E+00,+27.397E-03,-1.546916E+00,+1.074204E+00
+3.735250E+00,+27.470E-03,-1.542556E+00,+1.074204E+00
+3.736700E+00,+27.482E-03,-1.537531E+00,+1.074204E+00
+3.738150E+00,+27.499E-03,-1.537531E+00,+1.074204E+00
+3.739600E+00,+27.519E-03,-1.532506E+00,+1.074204E+00
+3.741050E+00,+27.507E-03,-1.527481E+00,+1.074204E+00
+3.742500E+00,+27.524E-03,-1.526615E+00,+1.074204E+00
+3.743950E+00,+27.607E-03,-1.522456E+00,+1.074204E+00
+3.745400E+00,+27.618E-03,-1.517431E+00,+1.074204E+00
+3.746850E+00,+27.620E-03,-1.517431E+00,+1.074204E+00
+3.748300E+00,+27.651E-03,-1.514755E+00,+1.074204E+00
+3.749750E+00,+27.678E-03,-1.512406E+00,+1.074204E+00
+3.751200E+00,+27.633E-03,-1.511338E+00,+1.074204E+00
+3.752650E+00,+27.670E-03,-1.507381E+00,+1.074204E+00
+3.754100E+00,+27.729E-03,-1.507381E+00,+1.074204E+00
+3.755550E+00,+27.755E-03,-1.507381E+00,+1.074204E+00
+3.757000E+00,+27.771E-03,-1.502355E+00,+1.074204E+00
+3.758450E+00,+27.806E-03,-1.502355E+00,+1.074204E+00
+3.759900E+00,+27.793E-03,-1.497330E+00,+1.074204E+00
+3.761350E+00,+27.831E-03,-1.497330E+00,+1.074204E+00
+3.762800E+00,+27.883E-03,-1.497330E+00,+1.074204E+00
+3.764250E+00,+27.878E-03,-1.493449E+00,+1.074204E+00
+3.765700E+00,+27.929E-03,-1.492305E+00,+1.074204E+00
+3.767150E+00,+27.947E-03,-1.492305E+00,+1.074204E+00
+3.768600E+00,+27.956E-03,-1.490836E+00,+1.074204E+00
+3.770050E+00,+27.932E-03,-1.487280E+00,+1.074204E+00
+3.771500E+00,+27.960E-03,-1.487280E+00,+1.074204E+00
+3.772950E+00,+28.000E-03,-1.482255E+00,+1.074204E+00
+3.774400E+00,+28.009E-03,-1.482255E+00,+1.074204E+00
+3.775850E+00,+28.022E-03,-1.477230E+00,+1.074204E+00
+3.777300E+00,+28.030E-03,-1.477230E+00,+1.074204E+00
+3.778750E+00,+28.037E-03,-1.472205E+00,+1.074204E+00
+3.780200E+00,+28.034E-03,-1.472205E+00,+1.074204E+00
+3.781650E+00,+28.047E-03,-1.467180E+00,+1.074204E+00
+3.783100E+00,+28.082E-03,-1.463700E+00,+1.074204E+00
+3.784550E+00,+28.110E-03,-1.462154E+00,+1.074204E+00
+3.786000E+00,+28.148E-03,-1.457129E+00,+1.074204E+00
+3.787450E+00,+28.158E-03,-1.456062E+00,+1.074204E+00
+3.788900E+00,+28.160E-03,-1.452104E+00,+1.074204E+00
+3.790350E+00,+28.184E-03,-1.447079E+00,+1.074204E+00
+3.791800E+00,+28.185E-03,-1.447079E+00,+1.074204E+00
+3.793250E+00,+28.193E-03,-1.444203E+00,+1.074204E+00
+3.794700E+00,+28.253E-03,-1.439982E+00,+1.074204E+00
+3.796150E+00,+28.295E-03,-1.437029E+00,+1.074204E+00
+3.797600E+00,+28.311E-03,-1.437029E+00,+1.074204E+00
+3.799050E+00,+28.274E-03,-1.432004E+00,+1.074204E+00
+3.800500E+00,+28.286E-03,-1.428122E+00,+1.074204E+00
+3.801950E+00,+28.281E-03,-1.428926E+00,+1.074204E+00
+3.803400E+00,+28.293E-03,-1.426979E+00,+1.074204E+00
+3.804850E+00,+28.350E-03,-1.421953E+00,+1.074204E+00
+3.806300E+00,+28.372E-03,-1.421953E+00,+1.074204E+00
+3.807750E+00,+28.386E-03,-1.417067E+00,+1.074204E+00
+3.809200E+00,+28.391E-03,-1.416928E+00,+1.074204E+00
+3.810650E+00,+28.395E-03,-1.416928E+00,+1.074204E+00
+3.812100E+00,+28.393E-03,-1.416928E+00,+1.074204E+00
+3.813550E+00,+28.432E-03,-1.411903E+00,+1.074204E+00
+3.815000E+00,+28.476E-03,-1.406878E+00,+1.074204E+00
+3.816450E+00,+28.474E-03,-1.406878E+00,+1.074204E+00
+3.817900E+00,+28.467E-03,-1.406878E+00,+1.074204E+00
+3.819350E+00,+28.475E-03,-1.401853E+00,+1.074204E+00
+3.820800E+00,+28.469E-03,-1.401853E+00,+1.074204E+00
+3.822250E+00,+28.458E-03,-1.396828E+00,+1.074204E+00
+3.823700E+00,+28.520E-03,-1.395760E+00,+1.074204E+00
+3.825150E+00,+28.550E-03,-1.391803E+00,+1.074204E+00
+3.826600E+00,+28.562E-03,-1.386778E+00,+1.074204E+00
+3.828050E+00,+28.618E-03,-1.386778E+00,+1.074204E+00
+3.829500E+00,+28.568E-03,-1.381752E+00,+1.074204E+00
+3.830950E+00,+28.537E-03,-1.376727E+00,+1.074204E+00
+3.832400E+00,+28.597E-03,-1.371702E+00,+1.074204E+00
+3.833850E+00,+28.602E-03,-1.371702E+00,+1.074204E+00
+3.835300E+00,+28.659E-03,-1.366677E+00,+1.074204E+00
+3.836750E+00,+28.663E-03,-1.362796E+00,+1.074204E+00
+3.838200E+00,+28.672E-03,-1.361652E+00,+1.074204E+00
+3.839650E+00,+28.618E-03,-1.356627E+00,+1.074204E+00
+3.841100E+00,+28.655E-03,-1.356627E+00,+1.074204E+00
+3.842550E+00,+28.677E-03,-1.351602E+00,+1.074204E+00
+3.844000E+00,+28.651E-03,-1.351602E+00,+1.074204E+00
+3.845450E+00,+28.718E-03,-1.346577E+00,+1.074204E+00
+3.846900E+00,+28.730E-03,-1.346577E+00,+1.074204E+00
+3.848350E+00,+28.738E-03,-1.341551E+00,+1.074204E+00
+3.849800E+00,+28.742E-03,-1.341551E+00,+1.074204E+00
+3.851250E+00,+28.759E-03,-1.341551E+00,+1.074204E+00
+3.852700E+00,+28.738E-03,-1.341489E+00,+1.074204E+00
+3.854150E+00,+28.772E-03,-1.336526E+00,+1.074204E+00
+3.855600E+00,+28.830E-03,-1.336526E+00,+1.074204E+00
+3.857050E+00,+28.845E-03,-1.331501E+00,+1.074204E+00
+3.858500E+00,+28.810E-03,-1.331501E+00,+1.074204E+00
+3.859950E+00,+28.821E-03,-1.331501E+00,+1.074204E+00
+3.861400E+00,+28.851E-03,-1.326476E+00,+1.074204E+00
+3.862850E+00,+28.825E-03,-1.326476E+00,+1.074204E+00
+3.864300E+00,+28.854E-03,-1.326476E+00,+1.074204E+00
+3.865750E+00,+28.889E-03,-1.321451E+00,+1.074204E+00
+3.867200E+00,+28.887E-03,-1.321451E+00,+1.074204E+00
+3.868650E+00,+28.867E-03,-1.316426E+00,+1.074204E+00
+3.870100E+00,+28.888E-03,-1.311401E+00,+1.074204E+00
+3.871550E+00,+28.900E-03,-1.311401E+00,+1.074204E+00
+3.873000E+00,+28.879E-03,-1.307519E+00,+1.074204E+00
+3.874450E+00,+28.897E-03,-1.306376E+00,+1.074204E+00
+3.875900E+00,+28.963E-03,-1.301350E+00,+1.074204E+00
+3.877350E+00,+28.955E-03,-1.296325E+00,+1.074204E+00
+3.878800E+00,+28.972E-03,-1.296325E+00,+1.074204E+00
+3.880250E+00,+28.939E-03,-1.291439E+00,+1.074204E+00
+3.881700E+00,+28.949E-03,-1.291300E+00,+1.074204E+00
+3.883150E+00,+28.989E-03,-1.286275E+00,+1.074204E+00
+3.884600E+00,+28.996E-03,-1.281250E+00,+1.074204E+00
+3.886050E+00,+29.052E-03,-1.279580E+00,+1.074204E+00
+3.887500E+00,+29.029E-03,-1.276225E+00,+1.074204E+00
+3.888950E+00,+29.014E-03,-1.271262E+00,+1.074204E+00
+3.890400E+00,+29.036E-03,-1.271200E+00,+1.074204E+00
+3.891850E+00,+29.014E-03,-1.271200E+00,+1.074204E+00
+3.893300E+00,+29.034E-03,-1.268524E+00,+1.074204E+00
+3.894750E+00,+29.065E-03,-1.266175E+00,+1.074204E+00
+3.896200E+00,+29.090E-03,-1.261149E+00,+1.074204E+00
+3.897650E+00,+29.089E-03,-1.261149E+00,+1.074204E+00
+3.899100E+00,+29.093E-03,-1.256124E+00,+1.074204E+00
+3.900550E+00,+29.077E-03,-1.256124E+00,+1.074204E+00
+3.902000E+00,+29.058E-03,-1.256124E+00,+1.074204E+00
+3.903450E+00,+29.097E-03,-1.251099E+00,+1.074204E+00
+3.904900E+00,+29.093E-03,-1.251099E+00,+1.074204E+00
+3.906350E+00,+29.115E-03,-1.250635E+00,+1.074204E+00
+3.907800E+00,+29.140E-03,-1.246074E+00,+1.074204E+00
+3.909250E+00,+29.122E-03,-1.246074E+00,+1.074204E+00
+3.910700E+00,+29.098E-03,-1.242997E+00,+1.074204E+00
+3.912150E+00,+29.121E-03,-1.241049E+00,+1.074204E+00
+3.913600E+00,+29.144E-03,-1.241049E+00,+1.074204E+00
+3.915050E+00,+29.192E-03,-1.236024E+00,+1.074204E+00
+3.916500E+00,+29.178E-03,-1.230999E+00,+1.074204E+00
+3.917950E+00,+29.208E-03,-1.230056E+00,+1.074204E+00
+3.919400E+00,+29.177E-03,-1.225974E+00,+1.074204E+00
+3.920850E+00,+29.159E-03,-1.220948E+00,+1.074204E+00
+3.922300E+00,+29.169E-03,-1.220948E+00,+1.074204E+00
+3.923750E+00,+29.205E-03,-1.215923E+00,+1.074204E+00
+3.925200E+00,+29.203E-03,-1.210898E+00,+1.074204E+00
+3.926650E+00,+29.239E-03,-1.206615E+00,+1.074204E+00
+3.928100E+00,+29.229E-03,-1.205873E+00,+1.074204E+00
+3.929550E+00,+29.190E-03,-1.203523E+00,+1.074204E+00
+3.931000E+00,+29.173E-03,-1.200848E+00,+1.074204E+00
+3.932450E+00,+29.180E-03,-1.195823E+00,+1.074204E+00
+3.933900E+00,+29.217E-03,-1.195823E+00,+1.074204E+00
+3.935350E+00,+29.274E-03,-1.191338E+00,+1.074204E+00
+3.936800E+00,+29.235E-03,-1.190798E+00,+1.074204E+00
+3.938250E+00,+29.228E-03,-1.185773E+00,+1.074204E+00
+3.939700E+00,+29.223E-03,-1.185773E+00,+1.074204E+00
+3.941150E+00,+29.237E-03,-1.180747E+00,+1.074204E+00
+3.942600E+00,+29.252E-03,-1.180747E+00,+1.074204E+00
+3.944050E+00,+29.240E-03,-1.180747E+00,+1.074204E+00
+3.945500E+00,+29.285E-03,-1.175722E+00,+1.074204E+00
+3.946950E+00,+29.291E-03,-1.175722E+00,+1.074204E+00
+3.948400E+00,+29.259E-03,-1.172971E+00,+1.074204E+00
+3.949850E+00,+29.253E-03,-1.170697E+00,+1.074204E+00
+3.951300E+00,+29.253E-03,-1.166337E+00,+1.074204E+00
+3.952750E+00,+29.253E-03,-1.165672E+00,+1.074204E+00
+3.954200E+00,+29.283E-03,-1.160647E+00,+1.074204E+00
+3.955650E+00,+29.312E-03,-1.160647E+00,+1.074204E+00
+3.957100E+00,+29.303E-03,-1.155622E+00,+1.074204E+00
+3.958550E+00,+29.282E-03,-1.153951E+00,+1.074204E+00
+3.960000E+00,+29.272E-03,-1.150597E+00,+1.074204E+00
+3.961450E+00,+29.241E-03,-1.145572E+00,+1.074204E+00
+3.962900E+00,+29.253E-03,-1.145572E+00,+1.074204E+00
+3.964350E+00,+29.291E-03,-1.140546E+00,+1.074204E+00
+3.965800E+00,+29.291E-03,-1.135521E+00,+1.074204E+00
+3.967250E+00,+29.316E-03,-1.130496E+00,+1.074204E+00
+3.968700E+00,+29.321E-03,-1.129429E+00,+1.074204E+00
+3.970150E+00,+29.266E-03,-1.125471E+00,+1.074204E+00
+3.971600E+00,+29.255E-03,-1.120446E+00,+1.074204E+00
+3.973050E+00,+29.272E-03,-1.120446E+00,+1.074204E+00
+3.974500E+00,+29.318E-03,-1.115421E+00,+1.074204E+00
+3.975950E+00,+29.332E-03,-1.110396E+00,+1.074204E+00
+3.977400E+00,+29.360E-03,-1.110396E+00,+1.074204E+00
+3.978850E+00,+29.330E-03,-1.105371E+00,+1.074204E+00
+3.980300E+00,+29.280E-03,-1.105371E+00,+1.074204E+00
+3.981750E+00,+29.329E-03,-1.105371E+00,+1.074204E+00
+3.983200E+00,+29.326E-03,-1.103423E+00,+1.074204E+00
+3.984650E+00,+29.340E-03,-1.100345E+00,+1.074204E+00
+3.986100E+00,+29.371E-03,-1.100345E+00,+1.074204E+00
+3.987550E+00,+29.365E-03,-1.095320E+00,+1.074204E+00
+3.989000E+00,+29.353E-03,-1.095320E+00,+1.074204E+00
+3.990450E+00,+29.301E-03,-1.091238E+00,+1.074204E+00
+3.991900E+00,+29.329E-03,-1.090295E+00,+1.074204E+00
+3.993350E+00,+29.347E-03,-1.090295E+00,+1.074204E+00
+3.994800E+00,+29.341E-03,-1.090295E+00,+1.074204E+00
+3.996250E+00,+29.391E-03,-1.085270E+00,+1.074204E+00
+3.997700E+00,+29.429E-03,-1.080307E+00,+1.074204E+00
+3.999150E+00,+29.356E-03,-1.080245E+00,+1.074204E+00
+4.000600E+00,+29.354E-03,-1.080245E+00,+1.074204E+00
+4.002050E+00,+29.365E-03,-1.075220E+00,+1.074204E+00
+4.003500E+00,+29.354E-03,-1.073348E+00,+1.074204E+00
+4.004950E+00,+29.381E-03,-1.070195E+00,+1.074204E+00
+4.006400E+00,+29.405E-03,-1.065170E+00,+1.074204E+00
+4.007850E+00,+29.390E-03,-1.065170E+00,+1.074204E+00
+4.009300E+00,+29.357E-03,-1.060144E+00,+1.074204E+00
+4.010750E+00,+29.332E-03,-1.057268E+00,+1.074204E+00
+4.012200E+00,+29.341E-03,-1.055119E+00,+1.074204E+00
+4.013650E+00,+29.332E-03,-1.050094E+00,+1.074204E+00
+4.015100E+00,+29.354E-03,-1.049630E+00,+1.074204E+00
+4.016550E+00,+29.352E-03,-1.045069E+00,+1.074204E+00
+4.018000E+00,+29.357E-03,-1.041188E+00,+1.074204E+00
+4.019450E+00,+29.321E-03,-1.040044E+00,+1.074204E+00
+4.020900E+00,+29.335E-03,-1.035019E+00,+1.074204E+00
+4.022350E+00,+29.323E-03,-1.033549E+00,+1.074204E+00
+4.023800E+00,+29.314E-03,-1.029994E+00,+1.074204E+00
+4.025250E+00,+29.353E-03,-1.029994E+00,+1.074204E+00
+4.026700E+00,+29.362E-03,-1.025911E+00,+1.074204E+00
+4.028150E+00,+29.337E-03,-1.024969E+00,+1.074204E+00
+4.029600E+00,+29.297E-03,-1.024969E+00,+1.074204E+00
+4.031050E+00,+29.282E-03,-1.019943E+00,+1.074204E+00
+4.032500E+00,+29.293E-03,-1.019943E+00,+1.074204E+00
+4.033950E+00,+29.328E-03,-1.019943E+00,+1.074204E+00
+4.035400E+00,+29.327E-03,-1.019943E+00,+1.074204E+00
+4.036850E+00,+29.363E-03,-1.014918E+00,+1.074204E+00
+4.038300E+00,+29.340E-03,-1.014918E+00,+1.074204E+00
+4.039750E+00,+29.294E-03,-1.014918E+00,+1.074204E+00
+4.041200E+00,+29.278E-03,-1.009893E+00,+1.074204E+00
+4.042650E+00,+29.279E-03,-1.009893E+00,+1.074204E+00
+4.044100E+00,+29.291E-03,-1.009893E+00,+1.074204E+00
+4.045550E+00,+29.275E-03,-1.004868E+00,+1.074204E+00
+4.047000E+00,+29.266E-03,-1.004868E+00,+1.074204E+00
+4.048450E+00,+29.286E-03,-1.002796E+00,+1.074204E+00
+4.049900E+00,+29.222E-03,-999.843E-03,+1.074204E+00
+4.051350E+00,+29.230E-03,-999.379E-03,+1.074204E+00
+4.052800E+00,+29.242E-03,-994.818E-03,+1.074204E+00
+4.054250E+00,+29.238E-03,-990.936E-03,+1.074204E+00
+4.055700E+00,+29.261E-03,-989.793E-03,+1.074204E+00
+4.057150E+00,+29.267E-03,-987.519E-03,+1.074204E+00
+4.058600E+00,+29.246E-03,-984.768E-03,+1.074204E+00
+4.060050E+00,+29.215E-03,-979.742E-03,+1.074204E+00
+4.061500E+00,+29.215E-03,-979.742E-03,+1.074204E+00
+4.062950E+00,+29.228E-03,-974.717E-03,+1.074204E+00
+4.064400E+00,+29.228E-03,-969.692E-03,+1.074204E+00
+4.065850E+00,+29.234E-03,-964.667E-03,+1.074204E+00
+4.067300E+00,+29.215E-03,-964.667E-03,+1.074204E+00
+4.068750E+00,+29.201E-03,-959.642E-03,+1.074204E+00
+4.070200E+00,+29.190E-03,-959.642E-03,+1.074204E+00
+4.071650E+00,+29.176E-03,-955.358E-03,+1.074204E+00
+4.073100E+00,+29.174E-03,-954.617E-03,+1.074204E+00
+4.074550E+00,+29.165E-03,-949.592E-03,+1.074204E+00
+4.076000E+00,+29.190E-03,-949.592E-03,+1.074204E+00
+4.077450E+00,+29.198E-03,-948.524E-03,+1.074204E+00
+4.078900E+00,+29.153E-03,-944.567E-03,+1.074204E+00
+4.080350E+00,+29.153E-03,-944.567E-03,+1.074204E+00
+4.081800E+00,+29.131E-03,-939.541E-03,+1.074204E+00
+4.083250E+00,+29.128E-03,-939.541E-03,+1.074204E+00
+4.084700E+00,+29.133E-03,-939.541E-03,+1.074204E+00
+4.086150E+00,+29.175E-03,-935.785E-03,+1.074204E+00
+4.087600E+00,+29.141E-03,-934.516E-03,+1.074204E+00
+4.089050E+00,+29.092E-03,-934.516E-03,+1.074204E+00
+4.090500E+00,+29.098E-03,-934.516E-03,+1.074204E+00
+4.091950E+00,+29.095E-03,-929.491E-03,+1.074204E+00
+4.093400E+00,+29.090E-03,-929.491E-03,+1.074204E+00
+4.094850E+00,+29.065E-03,-928.022E-03,+1.074204E+00
+4.096300E+00,+29.092E-03,-924.466E-03,+1.074204E+00
+4.097750E+00,+29.089E-03,-924.466E-03,+1.074204E+00
+4.099200E+00,+29.050E-03,-919.441E-03,+1.074204E+00
